cnn_sgmt_pkey,street_name,full_street_name,class_code,duel_car_way_yn,corrected_length_miles,direction,facility_type,directionality,surface_type,barrier,innovation,orientation,sharrow,contraflow,install_year,duel_car_id
"11568000",SANTA CLARA,SANTA CLARA AVE,"3",NO,0.0539670193376,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11568000",SANTA CLARA,SANTA CLARA AVE,"3",NO,0.0539670193376,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11569000",SANTA CLARA,SANTA CLARA AVE,"3",NO,0.0771101738827,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11569000",SANTA CLARA,SANTA CLARA AVE,"3",NO,0.0771101738827,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11570000",SANTA CLARA,SANTA CLARA AVE,"3",NO,0.0534210450618,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11570000",SANTA CLARA,SANTA CLARA AVE,"3",NO,0.0534210450618,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11571000",SANTA CLARA,SANTA CLARA AVE,"3",NO,0.122725380837,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11571000",SANTA CLARA,SANTA CLARA AVE,"3",NO,0.122725380837,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11572000",SANTA CLARA,SANTA CLARA AVE,"3",NO,0.130069833954,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11572000",SANTA CLARA,SANTA CLARA AVE,"3",NO,0.130069833954,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11543000",SANSOME,SANSOME ST,"4",NO,0.065048130982,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2009","0"
"11543000",SANSOME,SANSOME ST,"4",NO,0.065048130982,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2009","0"
"11507000",SANCHEZ,SANCHEZ ST,"5",NO,0.119350607557,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11507000",SANCHEZ,SANCHEZ ST,"5",NO,0.119350607557,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11508000",SANCHEZ,SANCHEZ ST,"5",NO,0.0552632188545,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11508000",SANCHEZ,SANCHEZ ST,"5",NO,0.0552632188545,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11509000",SANCHEZ,SANCHEZ ST,"5",NO,0.055320431685,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11509000",SANCHEZ,SANCHEZ ST,"5",NO,0.055320431685,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11510000",SANCHEZ,SANCHEZ ST,"5",NO,0.00887642134777,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11510000",SANCHEZ,SANCHEZ ST,"5",NO,0.00887642134777,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11511000",SANCHEZ,SANCHEZ ST,"5",NO,0.103360683969,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11511000",SANCHEZ,SANCHEZ ST,"5",NO,0.103360683969,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11512000",SANCHEZ,SANCHEZ ST,"5",NO,0.112100081086,,BIKE ROUTE,2W,,,,N/W,YES,NO,"0","0"
"11512000",SANCHEZ,SANCHEZ ST,"5",NO,0.112100081086,,BIKE ROUTE,2W,,,,S/E,YES,NO,"0","0"
"11530000",SANCHEZ,SANCHEZ ST,"5",NO,0.0551574662127,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11530000",SANCHEZ,SANCHEZ ST,"5",NO,0.0551574662127,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11531000",SANCHEZ,SANCHEZ ST,"5",NO,0.0557891129064,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11531000",SANCHEZ,SANCHEZ ST,"5",NO,0.0557891129064,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11532000",SANCHEZ,SANCHEZ ST,"5",NO,0.055024086443,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11532000",SANCHEZ,SANCHEZ ST,"5",NO,0.055024086443,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11533000",SANCHEZ,SANCHEZ ST,"5",NO,0.0551768569234,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11533000",SANCHEZ,SANCHEZ ST,"5",NO,0.0551768569234,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11534000",SANCHEZ,SANCHEZ ST,"5",NO,0.0554356531637,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11534000",SANCHEZ,SANCHEZ ST,"5",NO,0.0554356531637,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11535000",SANCHEZ,SANCHEZ ST,"5",NO,0.0555288477708,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11535000",SANCHEZ,SANCHEZ ST,"5",NO,0.0555288477708,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11536000",SANCHEZ,SANCHEZ ST,"5",NO,0.0549738700857,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11536000",SANCHEZ,SANCHEZ ST,"5",NO,0.0549738700857,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11537000",SANCHEZ,SANCHEZ ST,"5",NO,0.0554790218664,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11537000",SANCHEZ,SANCHEZ ST,"5",NO,0.0554790218664,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
"11538000",SANCHEZ,SANCHEZ ST,"5",NO,0.0551850220878,,BIKE ROUTE,2W,,,,N/W,YES,NO,"2010","0"
"11538000",SANCHEZ,SANCHEZ ST,"5",NO,0.0551850220878,,BIKE ROUTE,2W,,,,S/E,YES,NO,"2010","0"
