cnn_sgmt_pkey,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,cyc_ntwrk_yn,speed_limit,pk_metered_cnt,pk_on_st_cnt,oneway_yn,daily_ride_qrt,facility_type,surface_type,sharrow
4254000,21321000,21320000,NO,25.0,0.0,0.0,YES,89116.0,,,
4255000,21320000,21319000,NO,25.0,0.0,0.0,YES,107081.0,,,
4256000,21319000,21324000,NO,25.0,0.0,0.0,NO,90919.0,,,
4257000,21324000,21315000,NO,25.0,0.0,3.0,NO,90919.0,,,
4258000,21315000,21314000,NO,25.0,0.0,0.0,NO,90552.0,,,
4259000,21314000,21323000,NO,25.0,0.0,0.0,NO,99670.0,,,
4260000,21323000,21263000,NO,25.0,0.0,0.0,NO,99072.0,,,
4261000,50268000,24963000,NO,25.0,6.0,0.0,NO,139147.0,,,
4262000,23802000,23595000,NO,25.0,5.0,41.0,NO,29437.0,,,
4263000,21854000,21820000,NO,25.0,0.0,0.0,NO,70740.0,,,
4264101,21820000,21818000,NO,25.0,0.0,0.0,NO,57950.0,,,
4264201,21820000,21818000,NO,25.0,0.0,,NO,57950.0,,,
4265101,21818000,21816000,NO,25.0,0.0,0.0,NO,58904.0,,,
4265201,21818000,21816000,NO,25.0,0.0,,NO,66198.0,,,
4266101,21816000,21239000,NO,25.0,0.0,0.0,NO,58467.0,,,
4266201,21816000,21239000,NO,25.0,0.0,,NO,58467.0,,,
4267101,21239000,21236000,NO,25.0,0.0,8.0,NO,54667.0,,,
4267201,21239000,21236000,NO,25.0,0.0,,NO,54136.0,,,
4268000,33391000,51056000,NO,25.0,0.0,0.0,NO,66064.0,,,
4269000,25820000,25815000,NO,25.0,8.0,25.0,YES,37946.0,,,
4270000,25815000,25812000,NO,15.0,4.0,0.0,YES,37692.0,,,
4271000,25812000,25775000,NO,15.0,0.0,0.0,YES,38863.0,,,
4272000,25775000,25772000,NO,25.0,0.0,0.0,NO,36355.0,,,
4273000,25772000,25773000,NO,25.0,0.0,0.0,NO,39364.0,,,
4274000,26913000,26912000,NO,25.0,0.0,25.0,NO,92559.0,,,
4275000,26912000,26908000,NO,25.0,0.0,43.0,NO,112416.0,,,
4276000,26908000,26467000,NO,25.0,1.0,26.0,NO,88436.0,,,
4277000,50610000,22249000,NO,25.0,0.0,0.0,NO,25450.0,,,
4278000,22249000,22252000,NO,25.0,0.0,0.0,NO,32456.0,,,
4279000,22252000,22646000,NO,25.0,0.0,0.0,NO,32869.0,,,
4280000,22646000,22651000,NO,25.0,0.0,0.0,NO,30826.0,,,
4281000,22651000,22801000,NO,25.0,0.0,0.0,NO,34479.0,,,
4282000,22114000,50618000,NO,25.0,0.0,0.0,NO,6530.0,,,
4283000,24396000,24394000,NO,25.0,0.0,5.0,NO,120991.0,,,
4284000,24394000,24404000,NO,25.0,6.0,0.0,NO,120152.0,,,
4285000,23926000,23925000,NO,25.0,7.0,41.0,NO,58894.0,,,
4286000,24758000,24782000,YES,25.0,12.0,9.0,NO,137713.0,BIKE ROUTE,,YES
4286000,24758000,24782000,YES,25.0,12.0,9.0,NO,137713.0,BIKE ROUTE,,YES
4287000,24782000,24766000,YES,25.0,6.0,4.0,NO,136645.0,BIKE ROUTE,,YES
4287000,24782000,24766000,YES,25.0,6.0,4.0,NO,136645.0,BIKE ROUTE,,YES
4288000,24766000,24791000,YES,25.0,21.0,15.0,NO,140604.0,BIKE ROUTE,,YES
4288000,24766000,24791000,YES,25.0,21.0,15.0,NO,140604.0,BIKE ROUTE,,YES
4289000,24791000,24792000,YES,25.0,5.0,3.0,NO,130660.0,BIKE ROUTE,,YES
4289000,24791000,24792000,YES,25.0,5.0,3.0,NO,130660.0,BIKE ROUTE,,YES
4290000,24792000,24794000,YES,25.0,19.0,17.0,NO,125775.0,BIKE ROUTE,,NO
4290000,24792000,24794000,YES,25.0,19.0,17.0,NO,125775.0,BIKE ROUTE,,NO
4291000,24794000,25321000,YES,25.0,6.0,3.0,NO,104476.0,BIKE ROUTE,,NO
4291000,24794000,25321000,YES,25.0,6.0,3.0,NO,104476.0,BIKE ROUTE,,NO
4292000,25321000,25330000,YES,25.0,3.0,0.0,NO,111781.0,BIKE ROUTE,,YES
4292000,25321000,25330000,YES,25.0,3.0,0.0,NO,111781.0,BIKE ROUTE,,YES
4293000,25330000,25332000,YES,25.0,20.0,19.0,NO,113278.0,BIKE ROUTE,,YES
4293000,25330000,25332000,YES,25.0,20.0,19.0,NO,113278.0,BIKE ROUTE,,YES
4294000,25332000,25352000,YES,25.0,19.0,24.0,NO,115653.0,BIKE ROUTE,,YES
4294000,25332000,25352000,YES,25.0,19.0,24.0,NO,115653.0,BIKE ROUTE,,YES
4295000,25352000,25364000,YES,25.0,29.0,29.0,NO,111956.0,BIKE ROUTE,,YES
4295000,25352000,25364000,YES,25.0,29.0,29.0,NO,111956.0,BIKE ROUTE,,YES
4296000,25364000,25424000,YES,25.0,5.0,0.0,NO,88205.0,BIKE ROUTE,,YES
4296000,25364000,25424000,YES,25.0,5.0,0.0,NO,88205.0,BIKE ROUTE,,YES
4297000,25424000,30710000,YES,25.0,6.0,4.0,NO,73486.0,BIKE ROUTE,,YES
4297000,25424000,30710000,YES,25.0,6.0,4.0,NO,73486.0,BIKE ROUTE,,YES
4298000,30710000,25442000,YES,25.0,22.0,21.0,NO,84712.0,BIKE ROUTE,,YES
4298000,30710000,25442000,YES,25.0,22.0,21.0,NO,84712.0,BIKE ROUTE,,YES
4299000,25442000,25462000,YES,25.0,2.0,0.0,NO,70931.0,BIKE ROUTE,,NO
4299000,25442000,25462000,YES,25.0,2.0,0.0,NO,70931.0,BIKE ROUTE,,NO
4300000,25462000,25465000,YES,25.0,13.0,13.0,NO,70931.0,BIKE ROUTE,,NO
4300000,25462000,25465000,YES,25.0,13.0,13.0,NO,70931.0,BIKE ROUTE,,NO
4301000,25465000,25468000,YES,25.0,21.0,21.0,NO,69689.0,BIKE ROUTE,,NO
4301000,25465000,25468000,YES,25.0,21.0,21.0,NO,69689.0,BIKE ROUTE,,NO
4302000,25468000,25526000,YES,25.0,4.0,0.0,NO,40340.0,BIKE ROUTE,,YES
4302000,25468000,25526000,YES,25.0,4.0,0.0,NO,40340.0,BIKE ROUTE,,YES
4303000,25526000,25525000,YES,25.0,8.0,8.0,NO,36493.0,BIKE ROUTE,,YES
4303000,25526000,25525000,YES,25.0,8.0,8.0,NO,36493.0,BIKE ROUTE,,YES
4304000,25525000,25534000,YES,25.0,9.0,9.0,NO,39432.0,BIKE ROUTE,,YES
4304000,25525000,25534000,YES,25.0,9.0,9.0,NO,39432.0,BIKE ROUTE,,YES
4305000,25534000,25533000,YES,25.0,2.0,2.0,NO,33065.0,BIKE ROUTE,,YES
4305000,25534000,25533000,YES,25.0,2.0,2.0,NO,33065.0,BIKE ROUTE,,YES
4306000,25533000,25573000,YES,25.0,14.0,14.0,NO,37674.0,BIKE ROUTE,,YES
4306000,25533000,25573000,YES,25.0,14.0,14.0,NO,37674.0,BIKE ROUTE,,YES
4307000,25573000,25576000,NO,25.0,5.0,2.0,NO,33420.0,,,
4308000,25576000,25598000,NO,25.0,19.0,17.0,NO,35836.0,,,
4309000,24396000,33025000,NO,25.0,0.0,0.0,NO,126191.0,,,
4310000,50782000,20138000,NO,25.0,0.0,0.0,NO,17028.0,,,
4312000,24700000,24753000,NO,25.0,11.0,7.0,YES,106064.0,,,
4313000,24753000,24755000,NO,25.0,10.0,8.0,YES,110445.0,,,
4314000,24755000,24750000,NO,25.0,11.0,5.0,YES,164166.0,,,
4315000,24750000,24986000,NO,25.0,24.0,17.0,YES,166597.0,,,
4316000,27560000,26934000,NO,25.0,3.0,0.0,NO,97817.0,,,
4317000,26934000,27217000,NO,25.0,1.0,62.0,NO,98169.0,,,
4318000,21488000,21479000,NO,25.0,3.0,0.0,NO,61362.0,,,
4319000,21479000,21478000,NO,25.0,0.0,0.0,NO,54087.0,,,
4320000,21478000,21466000,NO,25.0,0.0,0.0,NO,30011.0,,,
4321000,21466000,21459000,NO,25.0,0.0,0.0,NO,21449.0,,,
4322000,21459000,21460000,NO,25.0,0.0,0.0,NO,16802.0,,,
4324001,27253000,32852000,NO,25.0,,,,,,,
4324002,32852000,35020000,NO,25.0,,,,,,,
4324003,35020000,27260000,NO,25.0,,,,,,,
4324004,35020000,27256000,NO,25.0,,,,,,,
4326001,32854000,32852000,NO,25.0,,,,,,,
4327000,33636000,21006000,NO,25.0,0.0,,NO,55927.0,,,
4328000,21006000,21669000,NO,25.0,0.0,0.0,NO,60728.0,,,
4329000,21669000,21667000,NO,25.0,0.0,0.0,NO,60728.0,,,
4330000,21667000,21665000,NO,25.0,0.0,0.0,NO,50790.0,,,
4331000,21665000,33314000,NO,25.0,0.0,0.0,NO,41812.0,,,
4332000,21674000,33636000,NO,25.0,0.0,12.0,NO,63174.0,,,
4333000,28178000,22138000,NO,25.0,0.0,0.0,NO,7060.0,,,
4334000,22138000,22139000,NO,25.0,0.0,0.0,NO,7675.0,,,
4335000,22139000,22140000,NO,25.0,0.0,0.0,NO,10201.0,,,
4336000,22140000,22142000,NO,25.0,0.0,0.0,NO,11906.0,,,
4337000,22142000,22272000,NO,25.0,0.0,14.0,NO,10810.0,,,
4338000,22272000,22274000,NO,25.0,0.0,0.0,NO,14655.0,,,
4339000,22274000,22270000,NO,25.0,0.0,0.0,NO,13222.0,,,
4340000,22270000,33421000,NO,25.0,0.0,24.0,NO,13985.0,,,
4341000,33421000,22264000,NO,25.0,0.0,15.0,NO,12178.0,,,
4342000,22264000,22267000,NO,25.0,0.0,5.0,NO,16094.0,,,
4343000,20745000,20767000,NO,15.0,0.0,0.0,NO,32768.0,,,
4344000,23788000,23684000,NO,25.0,0.0,52.0,NO,15671.0,,,
4345000,23684000,23682000,NO,25.0,0.0,18.0,NO,17980.0,,,
4346000,23682000,23679000,NO,25.0,0.0,26.0,NO,21370.0,,,
4347000,23679000,23670000,NO,25.0,0.0,49.0,NO,20335.0,,,
4348000,23670000,23666000,NO,25.0,0.0,0.0,NO,18623.0,,,
4349000,23666000,33047000,NO,25.0,0.0,0.0,NO,22294.0,,,
4350000,28098000,23634000,NO,25.0,0.0,0.0,NO,48402.0,,,
4351000,23634000,23632000,NO,25.0,0.0,0.0,NO,27253.0,,,
4352000,23632000,23633000,NO,25.0,0.0,0.0,NO,27297.0,,,
4353000,21988000,21987000,NO,25.0,0.0,0.0,NO,15549.0,,,
4354000,21987000,21986000,NO,25.0,0.0,0.0,NO,16129.0,,,
4355000,21986000,21985000,NO,25.0,0.0,11.0,NO,29800.0,,,
4356000,27185000,27192000,YES,25.0,0.0,72.0,NO,37177.0,BIKE ROUTE,,YES
4356000,27185000,27192000,YES,25.0,0.0,72.0,NO,37177.0,BIKE LANE,,NO
4357000,27192000,27187000,YES,25.0,0.0,61.0,NO,27556.0,BIKE ROUTE,,YES
4357000,27192000,27187000,YES,25.0,0.0,61.0,NO,27556.0,BIKE ROUTE,,YES
4358000,27190000,27190000,NO,25.0,0.0,22.0,NO,15643.0,,,
4359000,32855000,27190000,NO,25.0,0.0,16.0,NO,15028.0,,,
4360000,23248000,23336000,NO,25.0,0.0,0.0,NO,2648.0,,,
4361000,23336000,23335000,NO,25.0,0.0,0.0,NO,2980.0,,,
4362000,50015000,24200000,NO,25.0,1.0,9.0,NO,35337.0,,,
4363000,50512000,26924000,NO,25.0,1.0,31.0,YES,70623.0,,,
4364000,26924000,26482000,NO,25.0,1.0,26.0,YES,62160.0,,,
4367000,26126000,26127000,NO,25.0,0.0,0.0,YES,19112.0,,,
4368000,26127000,32940000,NO,25.0,0.0,0.0,YES,20920.0,,,
4369000,20355000,20348000,NO,25.0,0.0,0.0,NO,52585.0,,,
4370000,20348000,20353000,NO,15.0,0.0,0.0,NO,55594.0,,,
4371000,23698000,23700000,NO,15.0,0.0,0.0,NO,48571.0,,,
4372000,23700000,33049000,NO,25.0,0.0,,NO,50376.0,,,
4373000,22333000,22311000,NO,25.0,,,,,,,
4374000,32984000,32979000,YES,25.0,0.0,0.0,NO,20298.0,BIKE ROUTE,,YES
4374000,32984000,32979000,YES,25.0,0.0,0.0,NO,20298.0,BIKE ROUTE,,YES
4375101,32979000,32977000,YES,25.0,0.0,0.0,NO,20298.0,BIKE ROUTE,,YES
4375101,32979000,32977000,YES,25.0,0.0,0.0,NO,20298.0,BIKE ROUTE,,YES
4375201,32979000,32977000,YES,25.0,0.0,0.0,NO,20298.0,BIKE ROUTE,,YES
4376000,32979000,32978000,NO,25.0,0.0,9.0,NO,20298.0,,,
4377000,26162000,26164000,YES,25.0,0.0,0.0,NO,21219.0,BIKE ROUTE,,YES
4377000,26162000,26164000,YES,25.0,0.0,0.0,NO,21219.0,BIKE ROUTE,,YES
4378000,26164000,26170000,YES,25.0,0.0,13.0,NO,16748.0,BIKE ROUTE,,YES
4378000,26164000,26170000,YES,25.0,0.0,13.0,NO,16748.0,BIKE ROUTE,,YES
4379000,26170000,32936000,YES,25.0,0.0,28.0,NO,24882.0,BIKE ROUTE,,YES
4379000,26170000,32936000,YES,25.0,0.0,28.0,NO,24882.0,BIKE ROUTE,,YES
4380000,32936000,26189000,YES,25.0,0.0,0.0,NO,27839.0,BIKE ROUTE,,YES
4380000,32936000,26189000,YES,25.0,0.0,0.0,NO,27839.0,BIKE ROUTE,,YES
4381000,26189000,26191000,YES,25.0,0.0,23.0,NO,28370.0,BIKE ROUTE,,YES
4381000,26189000,26191000,YES,25.0,0.0,23.0,NO,28370.0,BIKE ROUTE,,YES
4382000,26191000,32919000,YES,25.0,0.0,0.0,NO,26459.0,BIKE ROUTE,,YES
4382000,26191000,32919000,YES,25.0,0.0,0.0,NO,26459.0,BIKE ROUTE,,YES
4383000,32919000,26193000,YES,25.0,0.0,0.0,NO,21261.0,BIKE ROUTE,,YES
4383000,32919000,26193000,YES,25.0,0.0,0.0,NO,21261.0,BIKE ROUTE,,YES
4384000,26193000,26183000,YES,15.0,0.0,0.0,NO,19686.0,BIKE ROUTE,,YES
4384000,26193000,26183000,YES,15.0,0.0,0.0,NO,19686.0,BIKE ROUTE,,YES
4385000,26183000,26127000,YES,15.0,0.0,0.0,NO,22046.0,BIKE ROUTE,,YES
4385000,26183000,26127000,YES,15.0,0.0,0.0,NO,22046.0,BIKE ROUTE,,YES
4386000,26127000,26108000,YES,15.0,0.0,30.0,NO,21218.0,BIKE ROUTE,,YES
4386000,26127000,26108000,YES,15.0,0.0,30.0,NO,21218.0,BIKE ROUTE,,YES
4387000,26108000,32943000,YES,25.0,0.0,0.0,NO,16415.0,BIKE ROUTE,,YES
4387000,26108000,32943000,YES,25.0,0.0,0.0,NO,16415.0,BIKE ROUTE,,YES
4388000,32943000,26107000,YES,15.0,0.0,0.0,NO,18413.0,BIKE ROUTE,,YES
4388000,32943000,26107000,YES,15.0,0.0,0.0,NO,18413.0,BIKE ROUTE,,YES
4389000,26107000,26104000,YES,15.0,0.0,0.0,NO,17286.0,BIKE ROUTE,,YES
4389000,26107000,26104000,YES,15.0,0.0,0.0,NO,17286.0,BIKE ROUTE,,YES
4390000,26104000,26122000,YES,15.0,0.0,0.0,NO,18993.0,BIKE ROUTE,,YES
4390000,26104000,26122000,YES,15.0,0.0,0.0,NO,18993.0,BIKE ROUTE,,YES
4391000,26122000,26117000,YES,25.0,0.0,21.0,NO,20452.0,BIKE ROUTE,,YES
4391000,26122000,26117000,YES,25.0,0.0,21.0,NO,20452.0,BIKE ROUTE,,YES
4392000,26117000,32975000,YES,25.0,0.0,0.0,NO,19248.0,BIKE ROUTE,,YES
4392000,26117000,32975000,YES,25.0,0.0,0.0,NO,19248.0,BIKE ROUTE,,YES
4393000,32975000,26112000,YES,25.0,0.0,0.0,NO,20355.0,BIKE ROUTE,,YES
4393000,32975000,26112000,YES,25.0,0.0,0.0,NO,20355.0,BIKE ROUTE,,YES
4394000,26112000,32984000,YES,25.0,0.0,26.0,NO,23138.0,BIKE ROUTE,,YES
4394000,26112000,32984000,YES,25.0,0.0,26.0,NO,23138.0,BIKE ROUTE,,YES
4396000,25054000,50173000,NO,25.0,8.0,0.0,YES,160130.0,,,
4397000,21427000,21416000,NO,25.0,0.0,0.0,NO,63167.0,,,
4398000,21416000,21404000,NO,25.0,0.0,0.0,NO,51209.0,,,
4399000,21404000,21395000,NO,25.0,0.0,0.0,NO,37746.0,,,
4400000,21395000,21393000,NO,15.0,0.0,15.0,NO,37746.0,,,
4401000,21393000,21388000,NO,15.0,0.0,0.0,NO,22898.0,,,
4402000,21388000,21387000,NO,15.0,0.0,0.0,NO,16420.0,,,
4403000,21387000,51009000,NO,25.0,0.0,0.0,NO,6973.0,,,
4404000,27564000,27565000,NO,25.0,0.0,8.0,NO,40862.0,,,
4405000,27565000,27582000,NO,25.0,0.0,14.0,NO,42921.0,,,
4406000,27582000,27585000,NO,25.0,0.0,14.0,YES,43974.0,,,
4407000,27585000,27586000,NO,25.0,0.0,27.0,YES,41874.0,,,
4408000,27586000,27597000,NO,25.0,0.0,28.0,YES,37507.0,,,
4409000,27597000,27593000,NO,25.0,0.0,14.0,YES,35140.0,,,
4410000,22714000,22712000,NO,25.0,0.0,0.0,NO,18001.0,,,
4411000,22712000,22747000,NO,25.0,0.0,0.0,NO,134.0,,,
4412000,22747000,35015000,NO,25.0,0.0,0.0,NO,134.0,,,
4414000,22969000,22962000,NO,25.0,0.0,0.0,NO,7510.0,,,
4415000,22962000,22971000,NO,25.0,0.0,0.0,NO,7510.0,,,
4416000,21326000,21263000,NO,25.0,1.0,0.0,NO,92790.0,,,
4417000,21263000,21254000,NO,25.0,0.0,20.0,NO,91388.0,,,
4418000,21254000,21253000,NO,25.0,0.0,0.0,NO,81914.0,,,
4419000,21253000,21252000,NO,25.0,0.0,6.0,NO,78257.0,,,
4420000,21252000,21250000,NO,25.0,0.0,0.0,NO,70526.0,,,
4421000,21250000,21248000,NO,25.0,0.0,0.0,NO,71805.0,,,
4422000,21248000,21246000,NO,25.0,0.0,0.0,NO,34783.0,,,
4423000,21246000,21221000,NO,25.0,11.0,0.0,NO,20309.0,,,
4424000,21221000,21222000,NO,25.0,18.0,13.0,NO,19271.0,,,
4425000,21222000,21213000,NO,25.0,17.0,13.0,NO,20806.0,,,
4426000,21213000,21212000,NO,25.0,14.0,11.0,NO,19803.0,,,
4427000,21212000,21208000,NO,25.0,18.0,10.0,NO,20554.0,,,
4428000,21208000,21084000,NO,25.0,13.0,9.0,NO,18828.0,,,
4429000,21084000,21081000,NO,25.0,12.0,8.0,NO,20103.0,,,
4430000,21081000,21079000,NO,25.0,6.0,0.0,NO,18941.0,,,
4431000,21079000,21069000,NO,25.0,0.0,0.0,NO,17731.0,,,
4432000,21069000,21068000,NO,25.0,0.0,0.0,NO,19359.0,,,
4433000,21068000,21063000,NO,25.0,0.0,0.0,NO,23403.0,,,
4434000,21063000,21061000,NO,25.0,0.0,0.0,NO,37788.0,,,
4435000,21061000,21066000,NO,25.0,0.0,0.0,NO,38840.0,,,
4436000,21066000,21065000,NO,25.0,0.0,0.0,NO,39868.0,,,
4437000,21065000,21037000,NO,25.0,0.0,0.0,NO,37986.0,,,
4438000,21037000,21036000,NO,25.0,0.0,0.0,NO,36520.0,,,
4439000,21036000,33286000,NO,25.0,0.0,0.0,NO,33594.0,,,
4440000,33286000,21026000,NO,25.0,0.0,0.0,NO,34225.0,,,
4441000,21026000,21023000,NO,25.0,0.0,0.0,NO,34896.0,,,
4442000,28245000,32958000,NO,25.0,0.0,11.0,NO,20902.0,,,
4443000,50605000,28245000,NO,25.0,0.0,0.0,NO,22699.0,,,
4444000,33284000,50893000,NO,25.0,0.0,,NO,32933.0,,,
4445000,24951000,24954000,NO,25.0,6.0,0.0,YES,123041.0,,,
4446000,24954000,24966000,NO,25.0,0.0,0.0,YES,128970.0,,,
4447000,24966000,24967000,NO,25.0,5.0,0.0,YES,135004.0,,,
4448000,21295000,21288000,NO,25.0,0.0,11.0,NO,80298.0,,,
4449000,21340000,21295000,NO,25.0,6.0,0.0,NO,78885.0,,,
4450000,21295000,21303000,NO,25.0,0.0,11.0,NO,78885.0,,,
4451000,21303000,21288000,NO,25.0,0.0,0.0,NO,80298.0,,,
4452000,21288000,21287000,NO,25.0,0.0,0.0,NO,80722.0,,,
4453000,21287000,21298000,NO,25.0,0.0,0.0,NO,71882.0,,,
4454000,21298000,21280000,NO,25.0,0.0,0.0,NO,73156.0,,,
4455000,21280000,21278000,NO,25.0,0.0,4.0,NO,61021.0,,,
4456000,21278000,21272000,NO,25.0,0.0,6.0,NO,41805.0,,,
4457000,21282000,21272000,NO,25.0,0.0,0.0,NO,32032.0,,,
4458000,20825000,51871000,NO,25.0,0.0,,NO,20254.0,,,
4460000,20821000,20827000,NO,25.0,0.0,0.0,NO,22348.0,,,
4461000,30064000,30063000,NO,25.0,,,,,,,
4462000,21775000,21777000,NO,25.0,10.0,36.0,YES,66586.0,,,
4463000,21777000,21798000,NO,25.0,0.0,0.0,YES,47957.0,,,
4464000,21798000,21811000,NO,25.0,0.0,41.0,YES,44055.0,,,
4465000,23315000,23317000,NO,25.0,0.0,0.0,NO,14094.0,,,
4466000,23317000,23327000,NO,25.0,0.0,0.0,NO,14852.0,,,
4467000,23327000,23328000,NO,25.0,0.0,0.0,NO,17336.0,,,
4468000,23328000,23321000,NO,25.0,0.0,0.0,NO,21798.0,,,
4469000,23321000,23319000,NO,25.0,0.0,0.0,NO,22515.0,,,
4470000,23319000,23318000,NO,25.0,0.0,0.0,NO,21670.0,,,
4471000,23318000,33511000,NO,25.0,0.0,0.0,NO,20597.0,,,
4472000,33511000,23317000,NO,25.0,0.0,0.0,NO,16014.0,,,
4473000,22383000,50662000,NO,25.0,0.0,0.0,NO,3017.0,,,
4474000,50160000,24821000,NO,25.0,5.0,0.0,NO,25395.0,,,
4475000,27112000,32883000,NO,25.0,0.0,0.0,NO,5484.0,,,
4476000,32883000,27096000,NO,25.0,0.0,51.0,NO,4972.0,,,
4477000,27096000,50553000,NO,25.0,0.0,0.0,NO,3195.0,,,
4478000,22284000,51471000,NO,25.0,0.0,0.0,NO,6145.0,,,
4479000,20568000,20569000,NO,25.0,0.0,0.0,YES,56237.0,,,
4480000,33612000,23142000,NO,25.0,0.0,0.0,NO,31343.0,,,
4481000,21697000,21695000,NO,25.0,0.0,0.0,NO,76380.0,,,
4482000,21695000,21693000,NO,25.0,0.0,0.0,NO,74903.0,,,
4483000,21693000,21689000,NO,25.0,0.0,8.0,NO,65324.0,,,
4484000,21820000,21819000,NO,25.0,0.0,28.0,NO,60173.0,,,
4485000,21819000,21231000,NO,25.0,0.0,0.0,NO,51119.0,,,
4486000,21231000,21230000,NO,25.0,0.0,0.0,NO,53620.0,,,
4487000,21230000,21229000,YES,25.0,0.0,0.0,NO,30228.0,BIKE ROUTE,,NO
4487000,21230000,21229000,YES,25.0,0.0,0.0,NO,30228.0,BIKE ROUTE,,NO
4488000,21229000,21204000,YES,25.0,0.0,0.0,NO,14627.0,BIKE ROUTE,,NO
4488000,21229000,21204000,YES,25.0,0.0,0.0,NO,14627.0,BIKE ROUTE,,NO
4489000,21204000,21203000,YES,25.0,0.0,10.0,NO,16723.0,BIKE ROUTE,,NO
4489000,21204000,21203000,YES,25.0,0.0,10.0,NO,16723.0,BIKE ROUTE,,NO
4490000,21203000,21197000,YES,25.0,0.0,0.0,NO,17836.0,BIKE ROUTE,,NO
4490000,21203000,21197000,YES,25.0,0.0,0.0,NO,17836.0,BIKE ROUTE,,NO
4491000,21197000,21187000,YES,25.0,0.0,0.0,NO,17274.0,BIKE ROUTE,,NO
4491000,21197000,21187000,YES,25.0,0.0,0.0,NO,17274.0,BIKE ROUTE,,NO
4492000,21187000,21186000,YES,25.0,0.0,0.0,NO,16283.0,BIKE ROUTE,,NO
4492000,21187000,21186000,YES,25.0,0.0,0.0,NO,16283.0,BIKE ROUTE,,NO
4493000,21186000,21181000,YES,25.0,0.0,0.0,NO,17108.0,BIKE ROUTE,,NO
4493000,21186000,21181000,YES,25.0,0.0,0.0,NO,17108.0,BIKE ROUTE,,NO
4494000,21181000,21180000,YES,25.0,0.0,14.0,NO,15951.0,BIKE ROUTE,,NO
4494000,21181000,21180000,YES,25.0,0.0,14.0,NO,15951.0,BIKE ROUTE,,NO
4495000,21180000,21053000,YES,25.0,0.0,0.0,NO,14297.0,BIKE ROUTE,,NO
4495000,21180000,21053000,YES,25.0,0.0,0.0,NO,14297.0,BIKE ROUTE,,NO
4496000,21053000,21046000,YES,25.0,0.0,0.0,NO,14297.0,BIKE ROUTE,,NO
4496000,21053000,21046000,YES,25.0,0.0,0.0,NO,14297.0,BIKE ROUTE,,NO
4497000,21046000,21048000,YES,25.0,0.0,0.0,NO,12615.0,BIKE ROUTE,,NO
4497000,21046000,21048000,YES,25.0,0.0,0.0,NO,12615.0,BIKE ROUTE,,NO
4498000,21048000,21044000,YES,25.0,0.0,0.0,NO,11522.0,BIKE ROUTE,,NO
4498000,21048000,21044000,YES,25.0,0.0,0.0,NO,11522.0,BIKE ROUTE,,NO
4499000,21044000,21043000,YES,25.0,0.0,0.0,NO,10950.0,BIKE ROUTE,,NO
4499000,21044000,21043000,YES,25.0,0.0,0.0,NO,10950.0,BIKE ROUTE,,NO
4500000,21043000,33662000,YES,25.0,0.0,0.0,NO,8313.0,BIKE ROUTE,,NO
4500000,21043000,33662000,YES,25.0,0.0,0.0,NO,8313.0,BIKE ROUTE,,NO
4501000,33662000,33663000,NO,25.0,0.0,0.0,NO,7744.0,,,
4502000,33663000,21030000,NO,25.0,0.0,0.0,NO,37746.0,,,
4503000,51022000,21537000,NO,25.0,0.0,0.0,NO,30426.0,,,
4504101,23021000,33490000,NO,25.0,0.0,0.0,NO,35053.0,,,
4504201,23021000,33490000,NO,25.0,0.0,0.0,NO,35053.0,,,
4505101,33492000,33489000,NO,25.0,0.0,0.0,NO,35053.0,,,
4505201,33491000,33489000,NO,25.0,0.0,0.0,NO,32811.0,,,
4506101,33489000,23041000,NO,25.0,0.0,,NO,32961.0,,,
4506201,33489000,23041000,NO,25.0,0.0,8.0,NO,32961.0,,,
4507101,23041000,23043000,NO,25.0,0.0,,NO,29702.0,,,
4507201,23041000,23044000,NO,25.0,0.0,32.0,NO,28792.0,,,
4508000,32989000,22807000,NO,25.0,0.0,0.0,NO,22130.0,,,
4509000,22807000,33008000,NO,25.0,0.0,10.0,NO,18465.0,,,
4510000,33008000,33009000,NO,25.0,0.0,0.0,NO,18465.0,,,
4511000,33009000,22384000,NO,25.0,0.0,46.0,NO,9104.0,,,
4512000,22384000,22383000,NO,25.0,0.0,0.0,NO,2240.0,,,
4513000,22383000,22381000,NO,25.0,0.0,0.0,NO,3198.0,,,
4514000,23166000,23218000,NO,25.0,0.0,41.0,NO,12621.0,,,
4515000,23218000,23225000,NO,25.0,0.0,0.0,NO,6103.0,,,
4516000,23225000,23226000,NO,25.0,0.0,24.0,NO,4788.0,,,
4517000,23226000,23234000,NO,25.0,0.0,0.0,NO,4788.0,,,
4518000,23234000,23242000,NO,25.0,0.0,0.0,NO,4406.0,,,
4519000,23242000,23247000,NO,25.0,0.0,0.0,NO,4375.0,,,
4520000,23247000,23248000,NO,25.0,0.0,0.0,NO,5196.0,,,
4521000,23248000,23341000,NO,25.0,0.0,0.0,NO,14194.0,,,
4522000,23341000,23342000,NO,25.0,0.0,58.0,NO,17343.0,,,
4523000,22347000,32986000,NO,25.0,0.0,0.0,NO,20483.0,,,
4524000,32986000,26121000,NO,25.0,0.0,26.0,NO,8762.0,,,
4525000,26121000,50637000,NO,25.0,0.0,0.0,NO,8200.0,,,
4526000,27036000,32909000,NO,25.0,0.0,0.0,NO,2149.0,,,
4527000,32909000,27052000,NO,25.0,0.0,41.0,NO,14808.0,,,
