gid,cnn_sgmt_pkey,street_name,street_type,full_street_name,street_layer,class_code,duel_car_way_yn,gis_length_miles,duel_car_way_id,corrected_length_miles,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,shape_length,sgmt_trnsprtn_pkey,daily_ride_qrt,daily_ride_eght,speed_avg_mta
330,250000,04TH,ST,04TH ST,STREETS,3,NO,0.034454187,0,0.034454195,24636000,24635000,70.22769842,310,234293,57393,
331,251000,04TH,ST,04TH ST,STREETS,3,NO,0.041391411,0,0.041391399,24635000,24632000,84.36811666,311,228143,45254,
417,252000,04TH,ST,04TH ST,STREETS,3,NO,0.042663453,0,0.042663442,24632000,24631000,86.95334415,312,210320,37636,25
418,253000,04TH,ST,04TH ST,STREETS,3,NO,0.077132466,0,0.077132466,24631000,24627000,157.2041362,313,194026,22713,25
419,254000,04TH,ST,04TH ST,STREETS,3,NO,0.078492538,0,0.078492581,24627000,24589000,159.9806018,314,112476,30505,
420,255000,04TH,ST,04TH ST,STREETS,3,NO,0.041657568,0,0.041657536,24589000,23938000,84.90459749,315,88867,19703,
421,256000,04TH,ST,04TH ST,STREETS,3,NO,0.042447342,0,0.042447382,23938000,23911000,86.51378102,316,85868,19703,
422,257000,04TH,ST,04TH ST,STREETS,3,NO,0.035986095,0,0.035986105,23911000,23907000,73.34443564,317,74480,12290,
423,258000,04TH,ST,04TH ST,STREETS,3,NO,0.041419844,0,0.04141984,23907000,23906000,84.41868955,318,65165,12290,
424,259000,04TH,ST,04TH ST,STREETS,3,NO,0.041668292,0,0.041668283,23906000,23904000,84.92457126,319,66698,16123,27
425,260000,04TH,ST,04TH ST,STREETS,3,NO,0.037282564,0,0.037282589,23904000,28064000,75.98556393,320,52231,8331,27
426,261000,04TH,ST,04TH ST,STREETS,3,NO,0.041005589,0,0.041005588,28064000,23834000,83.56531355,321,56424,10393,29
427,262000,04TH,ST,04TH ST,STREETS,3,NO,0.041375921,0,0.041375925,23834000,23833000,84.33500381,322,76416,10530,29
428,263000,04TH,ST,04TH ST,STREETS,3,NO,0.03705675,0,0.037056746,23833000,23832000,75.52409156,323,62377,10530,28
429,264000,04TH,ST,04TH ST,STREETS,3,NO,0.041241938,0,0.041241938,23832000,23827000,84.05332744,324,60993,15824,28
430,265000,04TH,ST,04TH ST,STREETS,3,NO,0.061092338,0,0.061092348,23827000,23822000,124.508655,325,53536,30211,
431,266000,04TH,ST,04TH ST,STREETS,3,NO,0.059213273,0,0.059213259,23822000,23821000,120.6780493,326,49038,26378,
432,267001,04TH,ST,04TH ST,STREETS,3,NO,0.073514559,0,0.073514578,23821000,23798000,149.8231714,327,52904,26573,
433,269000,04TH,ST,04TH ST,STREETS,5,NO,0.052926828,0,0.052926833,23798000,23797000,107.865234,328,45226,19876,
434,270002,04TH,ST,04TH ST,STREETS,5,NO,0.076159245,0,0.076159256,23797000,23792000,155.1912611,329,35672,15367,
435,271000,04TH,ST,04TH ST,STREETS,5,NO,0.033722174,0,0.033722154,23792000,50385000,68.72393143,330,27849,195,
436,275000,05TH,AVE,05TH AVE,STREETS,5,NO,0.135546376,0,0.135546353,51428000,27595000,276.8570059,331,23647,7055,
437,276000,05TH,AVE,05TH AVE,STREETS,5,NO,0.109902336,0,0.109902346,27595000,27594000,224.4730629,332,34428,14177,
438,277000,05TH,AVE,05TH AVE,STREETS,5,NO,0.018976391,0,0.018976407,27594000,27586000,38.75837183,333,34428,14215,
439,278000,05TH,AVE,05TH AVE,STREETS,5,NO,0.128930964,0,0.128930966,27586000,27251000,263.3316802,334,72369,19428,
440,279000,05TH,AVE,05TH AVE,STREETS,5,NO,0.132562813,0,0.132562857,27251000,27249000,270.7424301,335,77356,34272,
441,280000,05TH,AVE,05TH AVE,STREETS,5,NO,0.133407817,0,0.133407822,27249000,27244000,272.461566,336,68127,32233,
442,281000,05TH,AVE,05TH AVE,STREETS,5,NO,0.128200097,0,0.12820008,27244000,27243000,261.8187874,337,69015,15702,
365,282000,05TH,AVE,05TH AVE,STREETS,5,NO,0.128818281,0,0.128818305,27243000,27240000,263.0747518,338,45248,15815,
366,283000,05TH,AVE,05TH AVE,STREETS,5,NO,0.11454187,0,0.114541874,27240000,27239000,233.9137362,339,40927,16097,
367,284000,05TH,AVE,05TH AVE,STREETS,5,NO,0.065487553,0,0.065487525,27196000,27085000,133.7207586,340,39396,6669,
368,285000,05TH,AVE,05TH AVE,STREETS,5,NO,0.064711501,0,0.064711519,27085000,27083000,132.1344554,341,39632,5048,
369,286000,05TH,AVE,05TH AVE,STREETS,5,NO,0.128611198,0,0.128611224,27083000,27075000,262.6063818,342,41411,12834,
370,287000,05TH,AVE,05TH AVE,STREETS,5,NO,0.128709897,0,0.128709879,27075000,27074000,262.8013601,343,47252,12834,
371,288000,05TH,AVE,05TH AVE,STREETS,5,NO,0.163998818,0,0.163998862,27074000,50578000,334.3931399,344,52833,143,
372,289000,05TH,ST,05TH ST,STREETS,4,NO,0.045148172,0,0.045148167,30739000,24888000,92.0193572,345,202673,83954,
373,290000,05TH,ST,05TH ST,STREETS,4,NO,0.023093603,0,0.023093604,24888000,24885000,47.06858368,346,173440,80090,
374,291000,05TH,ST,05TH ST,STREETS,4,NO,0.013084907,0,0.013084933,24885000,24884000,26.66913899,347,171697,73739,
375,292000,05TH,ST,05TH ST,STREETS,4,NO,0.041533954,0,0.041533936,24884000,24634000,84.65254226,348,181805,73739,
376,293000,05TH,ST,05TH ST,STREETS,4,NO,0.042448185,0,0.042448219,24634000,24633000,86.51538764,349,169198,22996,
377,294000,05TH,ST,05TH ST,STREETS,4,NO,0.036096233,0,0.036096216,24633000,23945000,73.56948051,350,153532,15790,
8966,295000,05TH,ST,05TH ST,STREETS,4,NO,0.041375436,0,0.041375448,23945000,23944000,84.32892045,351,142998,18803,
8967,296000,05TH,ST,05TH ST,STREETS,4,NO,0.041122551,0,0.041122553,23944000,23940000,83.81303124,352,131899,11034,
8968,297000,05TH,ST,05TH ST,STREETS,4,NO,0.037097589,0,0.037097581,23940000,23939000,75.60592926,353,72179,7135,
8969,298000,05TH,ST,05TH ST,STREETS,4,NO,0.041825305,0,0.041825309,23939000,23937000,85.24772561,354,71774,15498,
8970,299000,05TH,ST,05TH ST,STREETS,4,NO,0.042438178,0,0.042438177,23937000,23935000,86.49301508,355,57842,15498,
8971,300001,05TH,ST,05TH ST,STREETS,4,NO,0.010604215,0,0.01060424,23935000,54069000,21.6123133,356,47112,12396,
8972,300002,05TH,ST,05TH ST,STREETS,4,NO,0.014354029,0,0.014354005,54069000,54067000,29.25470901,357,51851,12396,
8973,300003,05TH,ST,05TH ST,STREETS,4,NO,0.010999893,0,0.010999906,54067000,23910000,22.41866205,358,57327,12396,
8974,301000,05TH,ST,05TH ST,STREETS,4,NO,0.041478365,0,0.04147837,23910000,23908000,84.53591985,359,58186,12396,
8975,302000,05TH,ST,05TH ST,STREETS,4,NO,0.041224904,0,0.041224901,23908000,30009000,84.01872289,360,50773,13295,
8976,303000,05TH,ST,05TH ST,STREETS,4,NO,0.07872552,0,0.078725508,30009000,23889000,160.4458127,361,55174,12275,
8977,304000,05TH,ST,05TH ST,STREETS,4,NO,0.041536898,0,0.041536912,23889000,23888000,84.65319029,362,45712,4771,
8978,305000,05TH,ST,05TH ST,STREETS,4,NO,0.078168862,0,0.078168892,23888000,23887000,159.3086978,363,57705,6573,
8979,306000,05TH,ST,05TH ST,STREETS,4,NO,0.061004609,0,0.06100459,23887000,23824000,124.3266403,364,50970,6573,
8980,307000,05TH,ST,05TH ST,STREETS,4,NO,0.05923522,0,0.059235236,23824000,23823000,120.7196507,365,44333,2661,
8981,310000,05TH,ST,05TH ST,STREETS,5,NO,0.053186491,0,0.053186456,23819000,23818000,108.3909371,366,23509,1802,
8982,312000,06TH,AVE,06TH AVE,STREETS,5,NO,0.117921281,0,0.117921293,51427000,27598000,240.8567055,367,21783,6458,
8983,313000,06TH,AVE,06TH AVE,STREETS,5,NO,0.115803682,0,0.115803694,27598000,27596000,236.5261213,368,33658,17053,
8984,314000,06TH,AVE,06TH AVE,STREETS,5,NO,0.013984091,0,0.013984088,27596000,27597000,28.56139986,369,34377,19344,
8985,315000,06TH,AVE,06TH AVE,STREETS,5,NO,0.127900924,0,0.127900968,27597000,27286000,261.2279744,370,83071,33768,
8986,316000,06TH,AVE,06TH AVE,STREETS,5,NO,0.132718014,0,0.132718015,27286000,27284000,271.0589021,371,80598,31772,
8987,317000,06TH,AVE,06TH AVE,STREETS,5,NO,0.133175673,0,0.133175665,27284000,27275000,271.9872772,372,72126,27534,
8988,318000,06TH,AVE,06TH AVE,STREETS,5,NO,0.128201777,0,0.128201825,27275000,27271000,261.8221064,373,74297,28320,
8989,319000,06TH,AVE,06TH AVE,STREETS,5,NO,0.128883063,0,0.128883064,27271000,27270000,263.2069358,374,48164,21482,
8990,320000,06TH,AVE,06TH AVE,STREETS,5,NO,0.120531035,0,0.120531028,27270000,27255000,246.144367,375,41169,26313,
8991,321000,06TH,AVE,06TH AVE,STREETS,5,NO,0.065095361,0,0.065095374,27087000,27086000,132.9198413,376,35111,6837,
8992,322000,06TH,AVE,06TH AVE,STREETS,5,NO,0.064676186,0,0.064676187,27086000,27084000,132.0622603,377,44095,9503,
8993,323000,06TH,AVE,06TH AVE,STREETS,5,NO,0.128608714,0,0.128608743,27084000,27078000,262.6011436,378,56161,10293,21
8994,324000,06TH,AVE,06TH AVE,STREETS,5,NO,0.128709246,0,0.12870924,27078000,27077000,262.7998814,379,57668,10436,
404,325000,06TH,AVE,06TH AVE,STREETS,5,NO,0.049485211,0,0.049485222,27077000,27076000,101.0376815,380,59824,8226,
405,326000,06TH,ST,06TH ST,STREETS,4,NO,0.046397493,0,0.04639747,24922000,24295000,94.56416917,381,170430,43342,
406,327000,06TH,ST,06TH ST,STREETS,4,NO,0.034701228,0,0.034701257,24295000,24294000,70.72525591,382,164513,43342,
407,328000,06TH,ST,06TH ST,STREETS,4,NO,0.041594324,0,0.04159432,24294000,24293000,84.77376681,383,158940,40317,
408,329000,06TH,ST,06TH ST,STREETS,4,NO,0.042455919,0,0.042455889,24293000,24285000,86.52929367,384,150946,24543,
409,330000,06TH,ST,06TH ST,STREETS,4,NO,0.036373037,0,0.036373042,24285000,24282000,74.13138828,385,112587,17514,
410,331000,06TH,ST,06TH ST,STREETS,4,NO,0.041220506,0,0.041220545,24282000,23946000,84.01050145,386,87997,17514,
411,332000,06TH,ST,06TH ST,STREETS,4,NO,0.041250217,0,0.041250197,23946000,24280000,84.07125192,387,88413,5101,
412,333000,06TH,ST,06TH ST,STREETS,4,NO,0.0361467,0,0.03614671,24280000,23943000,73.66962195,388,67802,1053,
413,334000,06TH,ST,06TH ST,STREETS,4,NO,0.042536238,0,0.042536238,23943000,23941000,86.69149938,389,63454,7999,
414,335000,06TH,ST,06TH ST,STREETS,4,NO,0.04242915,0,0.042429136,23941000,23933000,86.47237856,390,57215,7999,27
415,336000,06TH,ST,06TH ST,STREETS,4,NO,0.035930066,0,0.035930085,23933000,23922000,73.2265817,391,43630,7999,27
416,337000,06TH,ST,06TH ST,STREETS,4,NO,0.041536986,0,0.041536999,23922000,23919000,84.65320588,392,45886,7999,27
8930,338000,06TH,ST,06TH ST,STREETS,3,NO,0.054285432,0,0.054285447,23919000,23916000,110.6340662,393,44099,14381,
8931,339000,06TH,ST,06TH ST,STREETS,3,NO,0.065703941,0,0.065703939,23916000,23897000,133.9039613,394,41897,13328,
8932,340000,06TH,ST,06TH ST,STREETS,3,NO,0.119711571,0,0.119711571,23897000,23890000,243.9678555,395,43173,7354,
8933,342000,06TH,ST,06TH ST,STREETS,5,NO,0.06047485,0,0.06047485,23886000,23855000,123.2430248,396,17867,972,
8934,349000,07TH,AVE,07TH AVE,STREETS,5,NO,0.112670953,0,0.112670959,51426000,27600000,230.1325495,398,26284,2921,
8935,350000,07TH,AVE,07TH AVE,STREETS,5,NO,0.122594638,0,0.122594646,27600000,27593000,250.3961916,399,35140,13506,
8936,351000,07TH,AVE,07TH AVE,STREETS,5,NO,0.135490071,0,0.135490093,27593000,27287000,276.7279431,400,69632,19222,
8937,352000,07TH,AVE,07TH AVE,STREETS,5,NO,0.133005938,0,0.133005945,27287000,27285000,271.6471294,401,85417,34708,
8938,353000,07TH,AVE,07TH AVE,STREETS,5,NO,0.132836812,0,0.132836851,27285000,27276000,271.2945862,402,75430,31784,
8939,354000,07TH,AVE,07TH AVE,STREETS,5,NO,0.128318355,0,0.12831836,27276000,27274000,262.0595931,403,63254,13892,
8940,355000,07TH,AVE,07TH AVE,STREETS,5,NO,0.128785482,0,0.12878548,27274000,27273000,263.0074342,404,49283,20025,
8941,356000,07TH,AVE,07TH AVE,STREETS,5,NO,0.126554561,0,0.126554554,27273000,27272000,258.4452071,405,44277,22310,
8942,357000,07TH,AVE,07TH AVE,PARKS,5,NO,0.025014697,0,0.025014684,33561000,27195000,51.07393641,406,21678,10826,
8943,358000,07TH,AVE,07TH AVE,STREETS,4,NO,0.06188026,0,0.06188029,27152000,27151000,126.3548831,407,40955,12404,
8944,359000,07TH,AVE,07TH AVE,STREETS,4,NO,0.064640872,0,0.064640855,27151000,27149000,131.9900698,408,46133,12269,
8945,360000,07TH,AVE,07TH AVE,STREETS,4,NO,0.128606226,0,0.128606254,27149000,27143000,262.595897,409,51704,22739,26
8946,361000,07TH,AVE,07TH AVE,STREETS,4,NO,0.128708627,0,0.128708622,27143000,27141000,262.7984518,410,54975,28507,
8947,362000,07TH,AVE,07TH AVE,STREETS,4,NO,0.128961299,0,0.128961341,27141000,27104000,263.3078057,411,61438,29546,
8948,363000,07TH,AVE,07TH AVE,STREETS,4,NO,0.122531662,0,0.122531637,27104000,27101000,250.1739616,412,42572,27193,33
8949,364000,07TH,AVE,07TH AVE,STREETS,4,NO,0.136689533,0,0.136689559,27101000,27046000,279.0696924,413,34480,19110,33
8950,365000,07TH,ST,07TH ST,STREETS,4,NO,0.045455865,0,0.045455825,30742000,24319000,92.64793247,414,167161,41378,
8951,366001,07TH,ST,07TH ST,STREETS,4,NO,0.077308894,0,0.07730894,24319000,24315000,157.5611575,415,157378,40654,
8952,368000,07TH,ST,07TH ST,STREETS,4,NO,0.04149857,0,0.041498545,24315000,24291000,84.57642077,416,138578,22375,
8953,369000,07TH,ST,07TH ST,STREETS,4,NO,0.035928193,0,0.035928212,24291000,24289000,73.22328987,417,130084,13722,
8954,370000,07TH,ST,07TH ST,STREETS,4,NO,0.042752198,0,0.042752203,24289000,24265000,87.13045073,418,87321,13722,
8955,371000,07TH,ST,07TH ST,STREETS,4,NO,0.119824518,0,0.119824512,24265000,24262000,244.2037718,419,94759,16061,
8956,372000,07TH,ST,07TH ST,STREETS,4,NO,0.042844709,0,0.042844725,24262000,24257000,87.31704499,420,43648,9822,
8957,373000,07TH,ST,07TH ST,STREETS,4,NO,0.077072891,0,0.077072913,24257000,23929000,157.0724102,421,44002,9604,
8958,374000,07TH,ST,07TH ST,STREETS,3,NO,0.066097605,0,0.066097592,23929000,50078000,134.7037614,422,43635,11847,
8959,374001,07TH,ST,07TH ST,STREETS,3,NO,0.042903821,0,0.042903802,50078000,50079000,87.43528337,423,42468,10524,
8960,374002,07TH,ST,07TH ST,STREETS,3,NO,0.011026968,0,0.011027001,50079000,23875000,22.47218343,424,40084,8779,
8961,375000,07TH,ST,07TH ST,STREETS,4,NO,0.119717415,0,0.119717436,23875000,23856000,243.9734591,425,46139,7852,
8962,376000,07TH,ST,07TH ST,STREETS,4,NO,0.120108337,0,0.120108313,23856000,23854000,244.7660981,426,32950,6166,
8963,377000,07TH,ST,07TH ST,STREETS,4,NO,0.066122083,0,0.066122104,23854000,23853000,134.7469956,427,19054,2360,
8964,378000,07TH,ST,07TH ST,STREETS,4,NO,0.060613398,0,0.060613415,23853000,23851000,123.5199844,428,13508,2360,
8965,379000,07TH,ST,07TH ST,STREETS,4,NO,0.075994437,0,0.075994417,23851000,23847000,154.8642634,429,11945,570,
15385,380001,07TH,ST,07TH ST,STREETS,5,NO,0.033227212,0,0.033227228,23847000,34186000,67.7104643,431,9523,0,
15386,380002,07TH,ST,07TH ST,STREETS,5,NO,0.034007609,0,0.034007611,34186000,23791000,69.30043904,432,6150,0,
15387,381000,07TH,ST,07TH ST,STREETS,4,NO,0.05871223,0,0.058712255,23791000,23790000,119.6424532,433,1279,0,
15388,382000,07TH,ST,07TH ST,STREETS,4,NO,0.059659056,0,0.05965905,23790000,23789000,121.5708876,434,3800,0,
15389,383000,07TH,ST,07TH ST,STREETS,4,NO,0.064157268,0,0.064157266,23789000,23786000,130.7360568,435,3800,0,
15390,384000,07TH,ST,07TH ST,STREETS,4,NO,0.059952507,0,0.059952519,23786000,23785000,122.1713082,436,3800,0,
15391,386000,08TH,AVE,08TH AVE,STREETS,5,NO,0.02180513,0,0.021805164,51419000,27601000,44.5369489,437,19191,2727,
15392,387000,08TH,AVE,08TH AVE,STREETS,5,NO,0.127977092,0,0.127977063,27601000,27599000,261.3892434,438,38866,16162,
15393,388000,08TH,AVE,08TH AVE,STREETS,5,NO,0.128893862,0,0.128893883,27599000,27290000,263.2554536,439,75630,21685,
15394,389000,08TH,AVE,08TH AVE,STREETS,5,NO,0.132948075,0,0.132948084,27290000,27288000,271.528999,440,77594,32629,
15395,390000,08TH,AVE,08TH AVE,STREETS,5,NO,0.13335921,0,0.133359254,27288000,27282000,272.3615393,441,67978,25643,
15396,391000,08TH,AVE,08TH AVE,STREETS,5,NO,0.128307698,0,0.128307704,27282000,27278000,262.0380864,442,65218,10319,
15397,392000,08TH,AVE,08TH AVE,STREETS,5,NO,0.128828129,0,0.128828131,27278000,27277000,263.0944083,443,49182,21166,
15398,393000,08TH,AVE,08TH AVE,STREETS,5,NO,0.129394884,0,0.129394892,27277000,27258000,264.2452479,444,44115,19294,
15399,394000,08TH,AVE,08TH AVE,PARKS,5,NO,0.054552305,0,0.054552292,27258000,27257000,111.4025639,445,34669,15768,
15400,395000,08TH,AVE,08TH AVE,STREETS,5,NO,0.130273851,0,0.130273845,27153000,27150000,266.0074385,446,41425,14588,
15401,396000,08TH,AVE,08TH AVE,STREETS,5,NO,0.12860374,0,0.12860377,27150000,27144000,262.5906542,447,53335,19519,
15402,397000,08TH,AVE,08TH AVE,STREETS,5,NO,0.128708223,0,0.12870824,27144000,27142000,262.7972694,448,54834,23339,
15403,398000,08TH,AVE,08TH AVE,STREETS,5,NO,0.128954476,0,0.128954458,27142000,27105000,263.2937493,449,58144,26907,
15404,399000,08TH,AVE,08TH AVE,STREETS,5,NO,0.128584,0,0.128584051,27105000,27103000,262.5307128,450,42409,26888,
15405,400000,08TH,AVE,08TH AVE,STREETS,5,NO,0.129770228,0,0.129770205,27103000,27102000,264.9461201,451,34874,14481,
15406,401000,08TH,AVE,08TH AVE,STREETS,5,NO,0.127880303,0,0.12788033,27102000,27092000,261.0810405,452,25520,6802,
15407,402000,08TH,AVE,08TH AVE,STREETS,5,NO,0.040085567,0,0.040085587,27092000,27091000,81.83734122,453,16744,1532,
15408,403000,08TH,AVE,08TH AVE,STREETS,5,NO,0.118635711,0,0.118635675,27091000,27040000,242.0766235,454,17124,2176,
15409,404000,08TH,ST,08TH ST,STREETS,4,NO,0.046475372,0,0.046475337,24429000,24327000,94.71968983,455,152966,77093,
15410,405000,08TH,ST,08TH ST,STREETS,4,NO,0.076355356,0,0.076355378,24327000,24311000,155.6133334,456,150166,73576,
15411,406000,08TH,ST,08TH ST,STREETS,4,NO,0.041957613,0,0.041957617,24311000,24310000,85.50993805,457,133382,28598,
15412,407000,08TH,ST,08TH ST,STREETS,4,NO,0.035574638,0,0.035574669,24310000,24302000,72.50100085,458,124377,17870,
15413,408000,08TH,ST,08TH ST,STREETS,4,NO,0.04279738,0,0.042797344,24302000,24299000,87.22045582,459,116609,17870,
15414,409000,08TH,ST,08TH ST,STREETS,4,NO,0.041621321,0,0.041621336,24299000,24298000,84.82317358,460,98449,11064,26
15415,410000,08TH,ST,08TH ST,STREETS,4,NO,0.035575825,0,0.035575812,24298000,24273000,72.50222715,461,53761,5994,26
15416,411000,08TH,ST,08TH ST,STREETS,4,NO,0.042497739,0,0.042497781,24273000,24272000,86.60836988,462,50527,9294,26
15417,412000,08TH,ST,08TH ST,STREETS,4,NO,0.042466995,0,0.042466977,24272000,24267000,86.54804767,463,42207,9152,
15418,413000,08TH,ST,08TH ST,STREETS,4,NO,0.035124193,0,0.035124234,24267000,24266000,71.57779429,464,32697,9152,
15419,414000,08TH,ST,08TH ST,STREETS,4,NO,0.042350689,0,0.042350671,24266000,24201000,86.30726724,465,34653,10876,
15420,415000,08TH,ST,08TH ST,STREETS,3,NO,0.006755395,0,0.006755366,24201000,50080000,13.76690049,466,34653,12323,25
15421,415001,08TH,ST,08TH ST,STREETS,3,NO,0.051036209,0,0.051036244,50080000,50081000,104.0068901,467,34232,14839,
15422,415002,08TH,ST,08TH ST,STREETS,3,NO,0.062275612,0,0.062275627,50081000,24199000,126.9107282,468,35682,13502,
15423,416000,08TH,ST,08TH ST,STREETS,5,NO,0.119723231,0,0.119723237,24199000,23872000,243.9795023,469,45481,11652,
15424,417000,08TH,ST,08TH ST,STREETS,5,NO,0.120033081,0,0.120033099,23872000,23871000,244.6072203,470,37619,12733,24
15425,418000,08TH,ST,08TH ST,STREETS,4,NO,0.031405382,0,0.03140537,23871000,33620000,63.94986004,471,27519,8613,
15426,419000,08TH,ST,08TH ST,STREETS,5,NO,0.030472371,0,0.030472354,23848000,23846000,62.0500414,472,32808,6801,
15427,420000,08TH,ST,08TH ST,STREETS,5,NO,0.058566326,0,0.058566338,23846000,23844000,119.3449599,473,34106,4363,
15428,421000,08TH,ST,08TH ST,STREETS,5,NO,0.04060457,0,0.040604582,23844000,23843000,82.73155411,474,28442,5642,
15429,422000,09TH,AVE,09TH AVE,STREETS,5,NO,0.020863044,0,0.020863046,51418000,27608000,42.61273545,475,24258,0,
15430,423000,09TH,AVE,09TH AVE,STREETS,5,NO,0.12881265,0,0.128812643,27608000,27606000,263.0958399,476,33271,11717,
15339,424000,09TH,AVE,09TH AVE,STREETS,5,NO,0.128922488,0,0.128922516,27606000,27291000,263.3135777,477,78992,15712,
15340,425000,09TH,AVE,09TH AVE,STREETS,5,NO,0.132808562,0,0.132808569,27291000,27289000,271.2435838,478,82201,15505,
15341,426000,09TH,AVE,09TH AVE,STREETS,5,NO,0.133568107,0,0.133568093,27289000,27283000,272.788284,479,71790,11510,
15342,427000,09TH,AVE,09TH AVE,STREETS,5,NO,0.128336306,0,0.12833632,27283000,27281000,262.0963882,480,71519,5211,
15343,428000,09TH,AVE,09TH AVE,STREETS,5,NO,0.128826261,0,0.128826275,27281000,27280000,263.0904676,481,45523,8782,
15344,429000,09TH,AVE,09TH AVE,STREETS,5,NO,0.129288552,0,0.129288557,27280000,27279000,264.0279781,482,45929,15695,
15345,430000,09TH,AVE,09TH AVE,PARKS,5,NO,0.03802257,0,0.038022587,27252000,27156000,77.64072255,483,26272,13125,
15346,431000,09TH,AVE,09TH AVE,STREETS,5,NO,0.130378177,0,0.130378184,27156000,27154000,266.2202978,484,46423,15009,
15347,432000,09TH,AVE,09TH AVE,STREETS,5,NO,0.128601314,0,0.128601327,27154000,27147000,262.5855351,485,52287,26178,
15348,433000,09TH,AVE,09TH AVE,STREETS,5,NO,0.128707323,0,0.128707333,27147000,27145000,262.7954572,486,54395,30286,
15349,434000,09TH,AVE,09TH AVE,STREETS,5,NO,0.128947744,0,0.128947734,27145000,27109000,263.2797978,487,56555,36903,
15350,435000,09TH,AVE,09TH AVE,STREETS,5,NO,0.128650992,0,0.128651024,27109000,27106000,262.667364,488,47257,28219,
