latitude,longitude,Severity,Hour,Lane
37.77986129,-122.3895907,0,11,Yes
37.77965963,-122.4387402,1,20,No
37.71242187,-122.4670727,1,17,No
37.78957192,-122.3884812,0,10,No
37.74101715,-122.4228154,0,16,No
37.76523541,-122.4166209,0,13,No
37.75243965,-122.4151723,0,0,No
37.76736458,-122.4028062,0,13,No
37.76981347,-122.4223596,1,12,Yes
37.77131427,-122.4591619,1,14,Yes
37.77428026,-122.4047495,0,11,No
37.77345546,-122.4273574,0,19,No
37.77405519,-122.4376608,1,15,Yes
37.78207133,-122.4122344,0,18,Yes
37.72935389,-122.3894187,0,16,Yes
37.78447875,-122.4042669,1,9,No
37.74038004,-122.4937755,1,16,No
37.74088885,-122.423942,0,18,No
37.76833252,-122.4465946,1,16,Yes
37.80020625,-122.4260012,1,19,No
37.74675543,-122.4587285,2,17,Yes
37.76532161,-122.415309,1,8,Yes
37.78764185,-122.4034308,0,17,No
37.78957192,-122.3884812,2,18,No
37.77098061,-122.4129196,0,23,Yes
37.77811725,-122.4856674,1,21,No
37.77366181,-122.4086402,0,14,No
37.76626792,-122.4265385,0,19,No
37.77622136,-122.4116061,1,11,Yes
37.75782586,-122.3902101,0,22,No
37.71217949,-122.4024595,1,18,No
37.76450761,-122.4286651,0,0,No
37.77797709,-122.409387,1,23,Yes
37.78682753,-122.4199279,1,13,Yes
37.78467043,-122.3881574,2,19,Yes
37.77701199,-122.4382614,1,9,No
37.77454584,-122.4106272,1,7,Yes
37.7874505,-122.4005031,0,20,No
37.7787869,-122.4148495,0,17,Yes
37.76608385,-122.4621603,0,12,Yes
37.76217504,-122.4661806,1,17,No
37.76285332,-122.4931988,1,12,Yes
37.7789458,-122.467354,1,17,No
37.76978165,-122.4038418,1,8,No
37.77376935,-122.4116101,1,18,No
37.75968013,-122.4213849,0,8,Yes
37.79306343,-122.4077036,1,13,Yes
37.76981508,-122.4177532,1,10,No
37.78328785,-122.4089522,0,19,Yes
37.77095735,-122.4335878,0,23,Yes
37.76549705,-122.4122959,1,16,No
37.77590852,-122.4456298,0,21,No
37.75690201,-122.4211175,1,22,No
37.72361937,-122.400798,0,16,Yes
37.76813968,-122.4221992,0,9,Yes
37.7812825,-122.4588605,0,12,Yes
37.78843101,-122.4025104,1,8,Yes
37.78962044,-122.4204934,1,16,Yes
37.7650583,-122.4804517,0,18,No
37.79403699,-122.3926632,0,21,Yes
37.76496267,-122.4211368,1,17,Yes
37.79049139,-122.3984893,1,23,No
37.77297547,-122.3896756,1,9,No
37.80193064,-122.4125413,1,16,No
37.77313165,-122.4272882,0,17,No
37.76771475,-122.4666636,0,17,No
37.79713219,-122.4118881,1,18,No
37.77135811,-122.4438361,0,8,No
37.74493975,-122.4203099,1,17,No
37.76650679,-122.4310867,0,22,Yes
37.75162529,-122.4287555,0,18,No
37.79513471,-122.4216044,0,21,Yes
37.74637652,-122.4223107,0,14,No
37.76737196,-122.4243021,1,14,No
37.76518313,-122.4174866,0,13,No
37.77250282,-122.4226197,1,16,Yes
37.76764992,-122.4311964,2,21,Yes
37.76505134,-122.419669,1,6,No
37.7946073,-122.4248719,0,22,No
37.74252073,-122.4043063,0,8,Yes
37.76303087,-122.4262285,1,17,No
37.80161725,-122.3999487,2,7,Yes
37.77886069,-122.4082716,1,13,Yes
37.74283077,-122.4230145,0,20,Yes
37.76298834,-122.4269164,1,15,Yes
37.74931791,-122.4050215,1,18,No
37.79345395,-122.4077822,0,10,Yes
37.76360876,-122.4760544,0,6,No
37.75094311,-122.4132532,1,1,No
37.77131427,-122.4591619,1,16,Yes
37.76870601,-122.5078123,0,12,Yes
37.76276208,-122.4305746,1,0,Yes
37.76732796,-122.4356241,0,20,No
37.78869905,-122.4203069,0,11,Yes
37.72361621,-122.4007847,2,15,No
37.77886069,-122.4082716,0,18,Yes
37.76759524,-122.4311911,0,17,No
37.78775665,-122.4201161,0,16,Yes
37.77989011,-122.4218916,0,18,No
37.76746158,-122.4334083,0,7,No
37.77980982,-122.5101717,1,11,Yes
37.71179462,-122.4389128,1,20,No
37.7648433,-122.4231124,1,17,No
37.76260583,-122.4216651,1,1,Yes
37.78179824,-122.3883061,1,18,Yes
37.76140549,-122.4264349,1,15,No
37.72818203,-122.4288199,0,21,No
37.77447569,-122.4149097,0,12,No
37.78661896,-122.4215701,0,14,Yes
37.80597737,-122.4183807,0,8,No
37.78682753,-122.4199279,0,23,Yes
37.8062357,-122.4163085,1,8,Yes
37.76403699,-122.4663106,0,18,No
37.76532862,-122.4219263,1,16,Yes
37.794453,-122.4047965,1,9,No
37.78599171,-122.4055958,0,16,Yes
37.7200333,-122.4561335,1,16,No
37.7737597,-122.4085163,1,14,Yes
37.78053539,-122.4081608,0,16,No
37.77555816,-122.4186586,0,16,Yes
37.79854275,-122.4324136,1,16,No
37.77077554,-122.4122954,0,17,No
37.77408497,-122.4224071,1,1,No
37.74250974,-122.4231353,1,11,Yes
37.78560903,-122.407876,1,23,No
37.77290912,-122.4221864,0,8,No
37.77399582,-122.4381219,1,19,Yes
37.72528762,-122.4026224,1,15,No
37.77825102,-122.4198832,0,9,No
37.78469493,-122.4070881,1,8,Yes
37.73051291,-122.4315858,1,9,Yes
37.77935459,-122.4335959,1,13,No
37.77074775,-122.4248526,1,7,No
37.77188564,-122.4233968,1,8,Yes
37.77339981,-122.399653,1,18,Yes
37.76817536,-122.4552826,0,10,Yes
37.79376881,-122.3924993,0,9,Yes
37.77252627,-122.4069683,1,11,Yes
37.76283385,-122.4347719,1,8,Yes
37.7781257,-122.3918405,0,23,Yes
37.79101665,-122.3991486,1,11,No
37.77595323,-122.4088457,0,12,No
37.77209917,-122.4371659,0,12,No
37.79689975,-122.4219609,1,1,Yes
37.78092459,-122.4664269,0,11,No
37.7569686,-122.4200111,1,16,No
37.78184617,-122.3920774,0,18,No
37.75296411,-122.5054058,1,21,No
37.7966829,-122.3954053,1,14,Yes
37.77263944,-122.4026885,1,18,Yes
37.72929419,-122.392604,1,16,Yes
37.76505134,-122.419669,0,2,No
37.72518534,-122.4642135,2,14,No
37.7098955,-122.4494585,1,8,No
37.73355363,-122.427695,0,22,No
37.78286868,-122.4134723,0,12,No
37.7524268,-122.394587,1,19,No
37.77885093,-122.4300473,2,18,Yes
37.77490237,-122.4178317,0,13,Yes
37.79757594,-122.4090299,1,10,Yes
37.75796234,-122.412399,1,7,Yes
37.75937284,-122.4473949,1,20,No
37.7727479,-122.4151238,1,19,Yes
37.7671256,-122.4292883,1,8,Yes
37.77659524,-122.4780333,0,11,No
37.7570354,-122.418901,1,13,No
37.74862815,-122.495428,0,17,No
37.76669544,-122.3996776,1,15,No
37.76053857,-122.4407585,1,7,No
37.73969855,-122.4091775,1,7,No
37.77178841,-122.4354356,1,23,Yes
37.7502706,-122.4058392,1,8,Yes
37.76813968,-122.4221992,1,13,Yes
37.73203774,-122.4349142,1,14,No
37.76156567,-122.4238007,1,15,No
37.79815206,-122.4070829,0,15,Yes
37.72072422,-122.4466087,1,7,Yes
37.78088033,-122.4657593,1,15,No
37.74098751,-122.4228664,0,7,No
37.78201158,-122.4189621,0,11,Yes
37.76257164,-122.4337185,2,19,Yes
37.7555025,-122.417659,1,22,Yes
37.78752395,-122.3991865,1,15,Yes
37.79082695,-122.3900123,0,22,Yes
37.78006144,-122.420523,0,18,Yes
37.75242395,-122.4752764,0,9,No
37.77432529,-122.4171041,0,9,Yes
37.77962929,-122.4314398,0,8,No
37.76704272,-122.4289051,1,7,No
37.73706831,-122.50632,0,16,No
37.7874117,-122.4004565,1,16,No
37.76040091,-122.4164645,0,18,No
37.73396025,-122.4944031,0,11,Yes
37.77636887,-122.4195063,0,16,No
37.79241819,-122.4228486,1,16,No
37.7785051,-122.4056153,0,8,Yes
37.79334728,-122.4347337,1,19,No
37.78661896,-122.4215701,0,17,Yes
37.77825102,-122.4198832,0,21,No
37.7800747,-122.4202472,1,15,No
37.78022816,-122.4203445,2,20,No
37.78401628,-122.4036758,0,10,No
37.73537955,-122.5039985,1,11,Yes
37.73404571,-122.4987065,0,16,Yes
37.78399149,-122.4080665,0,7,Yes
37.77615876,-122.4211484,0,16,No
37.70973211,-122.4499413,1,21,No
37.76510167,-122.4188355,0,8,No
37.77079783,-122.4407455,2,2,No
37.78702442,-122.4030282,0,18,No
37.77244655,-122.4685465,0,13,Yes
37.76991902,-122.4943439,0,19,Yes
37.77384869,-122.4187952,1,22,No
37.79447972,-122.3947476,1,8,Yes
37.71612607,-122.471572,1,9,Yes
37.77950723,-122.4248571,1,17,Yes
37.72934919,-122.5011448,0,14,Yes
37.77294011,-122.3890706,2,0,No
37.73841909,-122.4070486,0,11,Yes
37.80640726,-122.4754688,1,16,Yes
37.77948854,-122.5114431,1,8,No
37.80425422,-122.4487556,2,9,No
37.77973891,-122.4071595,1,7,No
37.76800643,-122.4244117,1,13,No
37.76653958,-122.4220438,0,8,No
37.78043862,-122.478309,1,13,No
37.75433723,-122.4054542,1,17,No
37.76658478,-122.394404,0,10,Yes
37.78008973,-122.3943,0,1,No
37.77903213,-122.4018433,0,22,Yes
37.78026497,-122.4033872,1,13,Yes
37.7589618,-122.4135997,1,9,No
37.76382321,-122.4135876,0,1,No
37.75080521,-122.4155416,1,12,No
37.75556828,-122.4165666,2,9,Yes
37.75384596,-122.4184381,1,15,No
37.74044896,-122.4214175,1,19,No
37.76170091,-122.4215784,1,11,No
37.74272021,-122.4831924,1,18,No
37.76170091,-122.4215784,0,11,No
37.77853379,-122.405579,1,9,Yes
37.77966042,-122.4070612,2,17,No
37.77871943,-122.4147412,1,17,Yes
37.77871943,-122.4147412,1,7,Yes
37.78026013,-122.4185985,1,16,Yes
37.79378167,-122.3925515,3,8,Yes
37.7879002,-122.4010296,1,15,No
37.78323776,-122.4027353,1,19,Yes
37.79094026,-122.4023746,0,14,No
37.79284286,-122.4028329,0,7,No
37.79553564,-122.4032837,3,15,Yes
37.79445701,-122.4047653,1,7,No
37.7854879,-122.4078814,0,11,No
37.78829319,-122.4084016,1,7,Yes
37.78219153,-122.4104157,1,11,Yes
37.79599608,-122.408288,0,16,Yes
37.78600848,-122.4188222,1,14,No
37.78468775,-122.4194925,2,2,Yes
37.78570387,-122.4214175,1,9,No
37.79877631,-122.4072064,2,16,No
37.75682534,-122.4223912,2,22,No
37.76478189,-122.4241285,0,0,No
37.76091073,-122.4346373,1,17,No
37.76941558,-122.429782,1,8,Yes
37.77784788,-122.4304109,1,8,Yes
37.77728067,-122.4348638,1,8,No
37.79678326,-122.4303706,1,5,No
37.80535417,-122.4455376,1,8,Yes
37.80549363,-122.4444372,1,6,Yes
37.76659264,-122.4638425,0,10,Yes
37.77739811,-122.4568933,1,20,Yes
37.77256984,-122.4666868,1,14,Yes
37.78212678,-122.4675794,1,18,No
37.77006327,-122.4825463,1,13,Yes
37.78923267,-122.4013358,1,9,Yes
37.78855506,-122.4023535,0,21,Yes
37.78741765,-122.4036358,1,15,Yes
37.7877896,-122.4033218,2,9,Yes
37.78404676,-122.4080482,1,18,Yes
37.77642784,-122.4175602,2,12,Yes
37.78673057,-122.4045833,1,11,No
37.76871903,-122.3909804,0,9,No
37.79512484,-122.3944355,2,8,Yes
37.77670497,-122.4122132,1,13,Yes
37.769502,-122.4133852,1,17,Yes
37.71760232,-122.4401275,1,16,No
37.77888091,-122.4105214,1,19,Yes
37.78982934,-122.4038416,1,18,No
37.78641467,-122.407996,1,3,No
37.78238044,-122.419036,1,8,Yes
37.77042637,-122.4436491,0,16,No
37.76403689,-122.4131206,0,13,Yes
37.79609457,-122.4201095,1,23,Yes
37.7626641,-122.497484,1,19,No
37.80675808,-122.4121414,1,18,No
37.77816583,-122.4845952,1,13,No
37.78777031,-122.4427822,1,13,No
37.77291981,-122.4391057,0,16,Yes
37.78399149,-122.4080665,1,6,Yes
,,0,12,No
37.78928019,-122.4013702,1,17,Yes
37.76262134,-122.4351789,3,8,No
37.77552891,-122.4162302,0,9,Yes
37.79880057,-122.3993188,0,16,Yes
37.79742019,-122.4102635,0,7,Yes
37.78408227,-122.4193744,1,12,Yes
37.76586799,-122.4310255,1,23,Yes
37.77893472,-122.4293847,0,11,Yes
37.77208039,-122.4457167,2,19,No
37.77092966,-122.4552897,0,17,Yes
37.7719304,-122.4540832,1,14,No
37.75825106,-122.4623414,1,17,No
37.76820398,-122.4673295,2,2,No
37.77339821,-122.4658832,1,12,Yes
37.77723478,-122.4640106,2,13,No
37.78574601,-122.4851479,0,9,Yes
37.7902474,-122.4005553,0,21,Yes
37.79080538,-122.3995045,1,10,Yes
37.78838083,-122.4024175,1,9,Yes
37.76685359,-122.4220743,1,13,Yes
37.78815151,-122.4095131,1,17,Yes
37.79376881,-122.3924993,1,12,Yes
37.7624826,-122.4216533,1,19,Yes
37.77188564,-122.4233968,1,23,Yes
37.77250282,-122.4226197,0,19,Yes
37.77011145,-122.4200083,1,10,No
