cnn_sgmt_pkey,f_node_cnn_intrsctn_fkey,t_node_cnn_intrsctn_fkey,cyc_ntwrk_yn,speed_limit,pk_metered_cnt,pk_on_st_cnt,oneway_yn,daily_ride_qrt,facility_type,surface_type,sharrow,Cluster_x,Cluster_y,Score_y2,Scale_Score_y2
3806000,22021000,22017000,NO,25.0,0.0,0.0,NO,19269.0,missing,missing,missing,1.0,3.0,0.0003744736069406374,65.34349498280939
3808000,22015000,51051000,NO,25.0,0.0,0.0,NO,17344.0,missing,missing,missing,2.0,3.0,0.00046054592748932794,67.19185797561138
3810000,22012000,22005000,NO,25.0,0.0,0.0,NO,20201.0,missing,missing,missing,2.0,2.0,0.00039430491122730823,65.8045168374266
3811000,22005000,22004000,NO,25.0,0.0,0.0,NO,16810.0,missing,missing,missing,2.0,5.0,0.0005276398668272969,68.40689213200795
3812000,22004000,22008000,NO,25.0,0.0,0.0,NO,16459.0,missing,missing,missing,5.0,1.0,0.00047016510002952664,67.3765352413168
3813000,22008000,22007000,NO,25.0,0.0,2.0,NO,15453.0,missing,missing,missing,1.0,3.0,0.0003813916522045827,65.50703583554288
3814000,21937000,21933000,NO,25.0,0.0,18.0,NO,33010.0,missing,missing,missing,6.0,2.0,0.00014285724969689397,56.734034938221725
3815000,21933000,21936000,NO,25.0,0.0,3.0,NO,31059.0,missing,missing,missing,2.0,4.0,0.00014126221783702795,56.63372405618651
3822000,21786000,21792000,NO,25.0,0.0,10.0,NO,74014.0,missing,missing,missing,2.0,1.0,0.00012822643423689829,55.7687345221036
4994000,26010000,26009000,NO,25.0,0.0,0.0,NO,45418.0,missing,missing,missing,5.0,0.0,0.0002351312759944822,61.185821697577495
4995000,26009000,26021000,NO,25.0,0.0,0.0,NO,32132.0,missing,missing,missing,0.0,6.0,0.0001768771750092548,58.64242024993486
4996101,20207000,50788000,NO,25.0,0.0,0.0,NO,27229.0,missing,missing,missing,3.0,4.0,0.00017566081461119578,58.580770234689524
4996201,20207000,50788000,NO,25.0,0.0,0.0,NO,28153.0,missing,missing,missing,3.0,4.0,0.00017566081461119578,58.580770234689524
4997000,21341000,21350000,NO,25.0,8.0,0.0,NO,77383.0,missing,missing,missing,2.0,0.0,7.855807057930769e-05,51.39144366372676
4998000,21350000,21353000,NO,25.0,0.0,0.0,NO,67296.0,missing,missing,missing,0.0,3.0,0.0001603528548258489,57.7661856028042
4999000,21353000,21355000,NO,25.0,0.0,0.0,NO,56929.0,missing,missing,missing,3.0,5.0,0.00017669939508794798,58.633436153931385
5000000,21355000,21899000,NO,25.0,0.0,0.0,NO,3461.0,missing,missing,missing,5.0,5.0,0.0007692597544242473,71.77513517019301
5001000,21899000,21918000,NO,25.0,0.0,0.0,NO,11478.0,missing,missing,missing,5.0,0.0,0.0005381945416619076,68.58383963361156
5002000,21918000,52029000,NO,25.0,0.0,0.0,NO,14416.0,missing,missing,missing,0.0,2.0,0.00044431087104670027,66.87123423636017
5008000,22023000,22043000,NO,25.0,0.0,0.0,NO,10950.0,missing,missing,missing,5.0,1.0,0.0004837107687420797,67.63028924304788
5009000,22043000,22038000,NO,25.0,0.0,0.0,NO,8041.0,missing,missing,missing,1.0,5.0,0.0006161549169143787,69.79241387802675
5010000,22038000,22314000,NO,25.0,0.0,0.0,NO,8719.0,missing,missing,missing,5.0,0.0,0.0005687902041314241,69.07781348917868
5011000,22314000,22334000,NO,25.0,0.0,0.0,NO,8004.0,missing,missing,missing,0.0,1.0,0.00061096507087958,69.71684462145696
5012000,22334000,22320000,NO,25.0,0.0,0.0,NO,11301.0,missing,missing,missing,1.0,5.0,0.0005042681288546471,68.00213041876982
5013000,22320000,22335000,NO,25.0,0.0,0.0,NO,13513.0,missing,missing,missing,5.0,1.0,0.0004837107687420797,67.63028924304788
5015000,50204000,24844000,NO,25.0,0.0,0.0,NO,82488.0,missing,missing,missing,1.0,3.0,0.00016624179407849677,58.08840390132073
5018000,20934000,20931000,NO,25.0,0.0,0.0,NO,17866.0,missing,missing,missing,4.0,3.0,0.00040147705086516664,65.9655597148194
5019000,20600000,20599000,NO,25.0,0.0,0.0,NO,37233.0,missing,missing,missing,2.0,4.0,0.00017442274970728508,58.51758019653707
5020000,20599000,20601000,NO,25.0,0.0,0.0,NO,38758.0,missing,missing,missing,4.0,6.0,0.0001929851356602646,59.421084795738096
3823000,21792000,21790000,NO,25.0,0.0,16.0,NO,70782.0,missing,missing,missing,1.0,4.0,0.00012795559375166629,55.74984416350871
5021000,20601000,20606000,NO,15.0,0.0,0.0,NO,35717.0,missing,missing,missing,6.0,6.0,0.0009200923600633269,73.37472338553096
5022000,20606000,33334000,NO,15.0,0.0,10.0,NO,33699.0,missing,missing,missing,6.0,0.0,0.00014237644900415945,56.703915991589156
5023000,33334000,20867000,NO,15.0,0.0,0.0,NO,8766.0,missing,missing,missing,0.0,3.0,0.0010020391347688763,74.13695545738568
5024000,20867000,20865000,NO,15.0,0.0,0.0,NO,8766.0,missing,missing,missing,3.0,6.0,0.0025336003247116014,82.42415636026755
5025000,20865000,20866000,NO,15.0,0.0,0.0,NO,8766.0,missing,missing,missing,6.0,5.0,0.0009499945688131325,73.6604519157476
5026000,20866000,20874000,NO,25.0,0.0,0.0,NO,8766.0,missing,missing,missing,5.0,3.0,0.0005039720077213892,67.99688257920276
5065000,25176000,25186000,NO,25.0,17.0,17.0,NO,190945.0,missing,missing,missing,0.0,3.0,6.878242208634402e-05,50.20420769685798
5066000,25186000,25191000,NO,15.0,24.0,22.0,NO,175440.0,missing,missing,missing,3.0,2.0,7.188710891666856e-05,50.598631765846235
5068000,26490000,25964000,NO,15.0,0.0,66.0,NO,131637.0,missing,missing,missing,4.0,0.0,0.0001215316644080468,55.28966864902125
5071000,25974000,26044000,NO,25.0,1.0,33.0,NO,100183.0,missing,missing,missing,5.0,4.0,7.015134148810723e-05,50.38026710985068
5072000,26044000,26049000,NO,25.0,1.0,30.0,NO,106399.0,missing,missing,missing,4.0,6.0,6.869092190558939e-05,50.192315046914416
5073000,26049000,26068000,NO,15.0,0.0,33.0,NO,99679.0,missing,missing,missing,6.0,5.0,0.00012553101800050431,55.57893352679322
5081000,22872000,22851000,NO,25.0,0.0,29.0,NO,35919.0,missing,missing,missing,3.0,5.0,0.00012864137084490557,55.79759792767803
5142000,25640000,25643000,NO,25.0,0.0,0.0,YES,16333.0,missing,missing,missing,2.0,4.0,0.000539389846843103,68.60365959507288
5082000,22851000,22851000,NO,25.0,0.0,0.0,NO,32610.0,missing,missing,missing,5.0,5.0,0.0001953153817806452,59.52831426449703
5097000,22151000,22158000,NO,25.0,0.0,0.0,YES,6887.0,missing,missing,missing,4.0,5.0,0.0007766674437455908,71.86075456666632
5098000,22158000,22159000,NO,25.0,0.0,0.0,NO,10959.0,missing,missing,missing,5.0,4.0,0.0004578318880689731,67.13905344969926
5099000,22159000,22160000,NO,15.0,0.0,17.0,NO,11167.0,missing,missing,missing,4.0,6.0,0.001553414151135486,78.05377555318569
5100000,22160000,22161000,NO,15.0,0.0,0.0,YES,12594.0,missing,missing,missing,6.0,5.0,0.0006265255948665586,69.94153283574445
5101000,22161000,22162000,NO,25.0,0.0,0.0,YES,13365.0,missing,missing,missing,5.0,4.0,0.0005987922086443721,69.5370468778327
5102000,22230000,22164000,NO,25.0,0.0,11.0,NO,19923.0,missing,missing,missing,6.0,5.0,0.0002764608585164968,62.63245931285273
5105000,27208000,27214000,NO,25.0,0.0,0.0,NO,56931.0,missing,missing,missing,2.0,1.0,0.00017194807637873347,58.389918950689804
5112000,33644000,33219000,NO,25.0,0.0,0.0,NO,503.0,missing,missing,missing,,,0.01458774631721219,98.06345573936237
5113000,33219000,20092000,NO,25.0,0.0,0.0,NO,1486.0,missing,missing,missing,,3.0,0.0019287649218967821,79.98730991170237
5114000,51651000,20447000,NO,25.0,0.0,0.0,NO,5758.0,missing,missing,missing,1.0,0.0,0.0006251318712147141,69.92163680369194
5115000,20447000,20453000,NO,25.0,0.0,0.0,NO,25472.0,missing,missing,missing,0.0,0.0,0.00016493148890491847,58.01770794964108
5116000,20453000,20457000,NO,25.0,0.0,0.0,NO,28768.0,missing,missing,missing,0.0,5.0,0.00017493914641841766,58.54399110648316
5117000,50878000,20608000,NO,25.0,0.0,0.0,NO,44733.0,missing,missing,missing,0.0,1.0,0.00016444697538704794,57.9914242722661
5118000,20608000,20609000,NO,25.0,0.0,56.0,NO,48801.0,missing,missing,missing,1.0,0.0,0.00011700408498101334,54.95048111653348
5126000,28027000,28030000,YES,25.0,0.0,0.0,YES,7284.0,BIKE ROUTE,missing,NO,3.0,1.0,0.0010125426370561352,74.23011520127974
5127000,28030000,28036000,YES,25.0,0.0,0.0,NO,4571.0,BIKE ROUTE,missing,NO,1.0,5.0,0.0013648031834655719,76.89731651536955
5134000,22681000,22683000,NO,25.0,0.0,0.0,NO,32193.0,missing,missing,missing,6.0,1.0,0.00021830604832823451,60.52250910999459
5135000,22683000,22687000,NO,25.0,0.0,0.0,NO,27195.0,missing,missing,missing,1.0,5.0,0.00018098771736513487,58.84766603626218
5136000,22687000,22679000,NO,25.0,0.0,0.0,NO,23542.0,missing,missing,missing,5.0,6.0,0.00019796816767898064,59.648839537136325
5139000,25848000,25847000,NO,25.0,0.0,16.0,NO,89138.0,missing,missing,missing,2.0,4.0,0.00012873866295228943,55.804352189538434
5141000,24109000,25606000,NO,25.0,0.0,0.0,NO,77851.0,missing,missing,missing,4.0,4.0,0.00017814728518530837,58.70634368270687
5143000,25643000,25650000,NO,25.0,0.0,4.0,YES,14566.0,missing,missing,missing,4.0,5.0,0.0005114354433363497,68.12821785255056
5144000,25650000,25652000,NO,25.0,0.0,0.0,YES,14602.0,missing,missing,missing,5.0,0.0,0.0006268448786346087,69.94608452396734
5145000,25652000,25654000,NO,25.0,0.0,0.0,YES,21827.0,missing,missing,missing,0.0,6.0,0.00023999804973754178,61.36885057903842
5146000,25654000,25740000,NO,25.0,0.0,0.0,YES,36978.0,missing,missing,missing,6.0,4.0,0.0003397376037833599,64.47379176121738
5147000,25740000,25742000,NO,15.0,0.0,0.0,NO,37758.0,missing,missing,missing,4.0,4.0,0.000221414498873393,60.64882254726621
5148000,25742000,25761000,NO,15.0,0.0,0.0,NO,39479.0,missing,missing,missing,4.0,1.0,0.00022395040313175687,60.75056370483384
3824000,21790000,33384000,NO,25.0,0.0,5.0,NO,63053.0,missing,missing,missing,4.0,6.0,0.00013519061288604092,56.24123511545085
5149000,25761000,25768000,NO,15.0,0.0,0.0,NO,45659.0,missing,missing,missing,1.0,0.0,0.00017728041698804596,58.66276463115912
5150000,25768000,26084000,NO,25.0,0.0,0.0,NO,39523.0,missing,missing,missing,0.0,4.0,0.00016461471492947268,58.00053248748024
5151000,26084000,26088000,NO,25.0,0.0,0.0,NO,28224.0,missing,missing,missing,4.0,4.0,0.0001841116477322476,59.00055494554887
5152000,22278000,22268000,NO,25.0,0.0,13.0,NO,10535.0,missing,missing,missing,1.0,5.0,0.0003900577171439277,65.70776380728374
5161000,21511000,21520000,NO,25.0,0.0,18.0,NO,34377.0,missing,missing,missing,5.0,0.0,0.00014184231794645222,56.670336763530884
5162000,21520000,21503000,NO,25.0,0.0,0.0,NO,34377.0,missing,missing,missing,0.0,6.0,0.0001768771750092548,58.64242024993486
5163000,21503000,21539000,NO,25.0,0.0,33.0,NO,31198.0,missing,missing,missing,6.0,6.0,0.00013955852984288668,56.525321052393124
5164000,21539000,21549000,NO,25.0,0.0,0.0,NO,37719.0,missing,missing,missing,6.0,0.0,0.00022288091002854303,60.70779655245582
5166000,20387000,20386000,NO,25.0,0.0,0.0,NO,23149.0,missing,missing,missing,4.0,6.0,0.0001929851356602646,59.421084795738096
5168000,20385000,20383000,NO,25.0,0.0,0.0,NO,31249.0,missing,missing,missing,6.0,4.0,0.00018297499387882416,58.945228069083754
5196000,21087000,21084000,NO,25.0,4.0,0.0,YES,19222.0,missing,missing,missing,5.0,0.0,0.0002943357456970035,63.19218994153587
5197000,21084000,21080000,NO,25.0,3.0,0.0,YES,19849.0,missing,missing,missing,0.0,2.0,0.00019136445163548305,59.34574063099815
5198000,21080000,21077000,NO,25.0,0.0,31.0,NO,26550.0,missing,missing,missing,2.0,4.0,0.00012775814170565408,55.73604722322254
5199000,21077000,21183000,NO,25.0,0.0,0.0,NO,27569.0,missing,missing,missing,4.0,6.0,0.0001929851356602646,59.421084795738096
5200000,21183000,21180000,NO,25.0,0.0,0.0,NO,23288.0,missing,missing,missing,6.0,2.0,0.00018364157580466335,58.97771562494307
5211000,51999000,20766000,NO,25.0,0.0,0.0,NO,46680.0,missing,missing,missing,1.0,6.0,0.0001803189594605004,58.81459341986894
5212000,20766000,20764000,NO,25.0,0.0,0.0,NO,39803.0,missing,missing,missing,6.0,0.0,0.0002815916443421314,62.79674365767073
5213000,50884000,20646000,NO,25.0,0.0,0.0,NO,59312.0,missing,missing,missing,4.0,5.0,0.00018423936252226066,59.006750133151755
5214101,23247000,23245000,NO,25.0,0.0,17.0,NO,4375.0,missing,missing,missing,3.0,1.0,0.0007202048674263928,71.1864483642854
5220000,21250000,21251000,NO,25.0,0.0,0.0,NO,78257.0,missing,missing,missing,4.0,3.0,0.0001793984481183304,58.768869468552936
5221000,21251000,21259000,NO,25.0,0.0,0.0,NO,98633.0,missing,missing,missing,3.0,1.0,0.00017009833567404524,58.293290466998386
3825000,33384000,21805000,NO,25.0,0.0,9.0,NO,59665.0,missing,missing,missing,6.0,0.0,0.00012938569762622104,55.84914152177697
5222000,24915000,24914000,NO,25.0,7.0,0.0,NO,236320.0,missing,missing,missing,3.0,3.0,7.643754863000125e-05,51.14697366871536
5225000,50514000,26900000,NO,25.0,1.0,34.0,NO,79037.0,missing,missing,missing,2.0,6.0,6.895699236555962e-05,50.22685348411895
5226000,25350000,50141000,NO,25.0,0.0,0.0,NO,115197.0,missing,missing,missing,3.0,3.0,0.0001684754713503515,58.20764442477608
5228000,24978000,50219000,NO,25.0,0.0,0.0,NO,188197.0,missing,missing,missing,3.0,3.0,0.0001684754713503515,58.20764442477608
5229000,26385000,26387000,NO,25.0,0.0,37.0,NO,101561.0,missing,missing,missing,2.0,1.0,0.00011627334103174679,54.89450934531085
5232000,50651000,22331000,NO,25.0,0.0,0.0,NO,10028.0,missing,missing,missing,2.0,6.0,0.0005391224524825385,68.59922960995924
5233000,22331000,22406000,NO,25.0,0.0,0.0,NO,12059.0,missing,missing,missing,6.0,4.0,0.0004203032876659357,66.37497012448264
5234000,24136000,50685000,NO,25.0,0.0,0.0,NO,70270.0,missing,missing,missing,3.0,3.0,0.00017094761499727868,58.33778571867195
5246000,23344000,23343000,NO,25.0,0.0,0.0,YES,9133.0,missing,missing,missing,0.0,3.0,0.0004952516846430472,67.84094313037015
5247000,23336000,23337000,NO,25.0,0.0,0.0,NO,20203.0,missing,missing,missing,6.0,5.0,0.00036654177948300756,65.15222899999247
5249000,21301000,21299000,NO,25.0,0.0,0.0,NO,77000.0,missing,missing,missing,6.0,3.0,0.00017768068879366899,58.68291344722216
5250000,21281000,21279000,NO,25.0,0.0,11.0,NO,58588.0,missing,missing,missing,5.0,1.0,0.0001339668719192315,56.15999675560015
5259000,20429000,20427000,NO,25.0,0.0,0.0,YES,42360.0,missing,missing,missing,6.0,1.0,0.000248109624639721,61.66581515591213
5260000,24524000,24520000,NO,25.0,0.0,8.0,NO,54679.0,missing,missing,missing,5.0,3.0,0.00013420790075251572,56.17605604449494
5261000,24520000,30018000,NO,25.0,1.0,16.0,NO,38957.0,missing,missing,missing,3.0,0.0,7.568329211212815e-05,51.05837870588381
5262000,22735000,22737000,NO,25.0,0.0,0.0,NO,15668.0,missing,missing,missing,1.0,1.0,0.00046052208897434595,67.19139552792375
5263000,22737000,22741000,NO,25.0,0.0,0.0,NO,8952.0,missing,missing,missing,1.0,6.0,0.0005691259198851818,69.08308501816794
5264000,22741000,33416000,NO,25.0,0.0,0.0,NO,12453.0,missing,missing,missing,6.0,1.0,0.00044624386653708284,66.91001764900184
5265000,33416000,33415000,NO,25.0,0.0,0.0,NO,12804.0,missing,missing,missing,1.0,5.0,0.0005042681288546471,68.00213041876982
5266000,23070000,33502000,NO,25.0,0.0,0.0,NO,16877.0,missing,missing,missing,5.0,3.0,0.000459957412283769,67.1804342570441
5267000,33502000,33543000,NO,25.0,0.0,0.0,NO,16654.0,missing,missing,missing,3.0,4.0,0.0005205089207314815,68.28532783738703
5268000,33543000,23077000,NO,25.0,0.0,0.0,NO,23618.0,missing,missing,missing,4.0,1.0,0.00018688530033845346,59.13414217316158
5269000,23077000,23082000,NO,25.0,0.0,0.0,NO,23120.0,missing,missing,missing,1.0,5.0,0.00018098771736513487,58.84766603626218
5270000,23082000,23084000,NO,15.0,0.0,0.0,NO,22876.0,missing,missing,missing,5.0,0.0,0.00025305385676919193,61.842097428950666
5271000,23084000,23086000,NO,15.0,0.0,0.0,NO,24917.0,missing,missing,missing,0.0,5.0,0.00018791601231656045,59.18327960237028
5272000,23086000,23090000,NO,15.0,0.0,16.0,NO,21605.0,missing,missing,missing,5.0,6.0,0.0004439955765953926,66.8648922011588
5322000,25776000,25766000,YES,15.0,0.0,0.0,NO,35759.0,BIKE ROUTE,missing,YES,6.0,4.0,0.00018268903422025975,58.931254809220306
5323000,25766000,25767000,YES,15.0,0.0,0.0,NO,39904.0,BIKE ROUTE,missing,YES,4.0,5.0,0.00019002124440700138,59.28281094978365
5330201,20177000,20181000,YES,35.0,0.0,0.0,NO,11007.0,BIKE LANE,missing,NO,1.0,1.0,0.00041707657352471736,66.3061183327484
5331101,20181000,20203000,YES,35.0,0.0,0.0,NO,28758.0,BIKE LANE,missing,NO,1.0,1.0,0.00019630173582703522,59.57331785857531
5331201,20181000,20203000,YES,35.0,0.0,83.0,NO,28569.0,BIKE LANE,missing,NO,1.0,1.0,0.00015900919824585408,57.691009007876445
5332101,20203000,20236000,YES,35.0,0.0,0.0,NO,33364.0,BIKE LANE,missing,NO,1.0,5.0,0.00026354114938660937,62.204881299747456
5332201,20203000,20236000,YES,35.0,0.0,52.0,NO,29175.0,BIKE LANE,missing,NO,1.0,5.0,0.00019495514443598527,59.51182131919806
5371001,20258000,20263000,NO,25.0,0.0,0.0,NO,30380.5,missing,missing,missing,3.0,1.0,0.00017780953175671992,58.68938946722483
5371002,20263000,54228000,NO,25.0,0.0,0.0,NO,30380.5,missing,missing,missing,1.0,3.0,0.00017200411073423042,58.39282987843818
5397000,21847000,21871000,NO,25.0,0.0,29.0,NO,81722.0,missing,missing,missing,0.0,5.0,0.00011515240886696299,54.80796351190759
5398000,21871000,21874000,NO,25.0,0.0,0.0,NO,42305.0,missing,missing,missing,5.0,2.0,0.0001874688612626897,59.161995623841406
5400000,33277000,51881000,NO,25.0,0.0,0.0,NO,21072.0,missing,missing,missing,0.0,0.0,0.0018997878554482227,79.85207052646903
5402001,21090000,54000000,NO,25.0,0.0,15.0,NO,22755.0,missing,missing,missing,5.0,0.0,0.00014179447195451997,56.66732266030516
5404000,23936000,23934000,NO,25.0,6.0,6.0,NO,46236.0,missing,missing,missing,4.0,2.0,6.970073165787166e-05,50.32269550014752
5405000,27118000,23189000,NO,25.0,0.0,26.0,NO,15386.0,missing,missing,missing,1.0,6.0,0.00040590018040960316,66.06344842874208
5408000,22473000,22495000,NO,15.0,0.0,69.0,NO,7199.0,missing,missing,missing,6.0,6.0,0.002719275453812278,83.0560044727813
3826000,21805000,21804000,NO,25.0,0.0,15.0,NO,62813.0,missing,missing,missing,0.0,3.0,0.00012449658026902866,55.5050080731008
5411000,32914000,50573000,NO,25.0,0.0,13.0,NO,36244.0,missing,missing,missing,5.0,1.0,0.0001455975387827399,56.90378377615261
5412000,21963000,21960000,NO,25.0,0.0,14.0,NO,13266.0,missing,missing,missing,1.0,6.0,0.00042055383150263676,66.38029410732895
5413000,21960000,21956000,NO,25.0,0.0,19.0,NO,10402.0,missing,missing,missing,6.0,6.0,0.0003731848355829643,65.31269516266507
5414000,21547000,21549000,NO,25.0,0.0,0.0,NO,28965.0,missing,missing,missing,4.0,0.0,0.00018796485783044193,59.185601534805954
5415000,21549000,21544000,NO,25.0,0.0,0.0,NO,28965.0,missing,missing,missing,0.0,1.0,0.00016763837417674605,58.16314386364489
5416000,21544000,21554000,NO,25.0,0.0,0.0,NO,24169.0,missing,missing,missing,1.0,2.0,0.00017026761560377945,58.302177044109214
5417000,21554000,21570000,NO,25.0,0.0,22.0,NO,24700.0,missing,missing,missing,2.0,4.0,0.00012804564643837478,55.75612951746274
5418000,21570000,33493000,NO,25.0,0.0,0.0,NO,21844.0,missing,missing,missing,4.0,6.0,0.00019713135753346087,59.61099561022637
5419000,33493000,51124000,NO,25.0,0.0,0.0,NO,18900.0,missing,missing,missing,6.0,3.0,0.00034741687301395726,64.67348286198876
5421000,32949000,32948000,NO,25.0,0.0,0.0,NO,364.0,missing,missing,missing,6.0,3.0,0.0159850752432852,98.88067938438616
5422000,32948000,50603000,NO,25.0,0.0,0.0,NO,1087.0,missing,missing,missing,3.0,1.0,0.0032087363089258495,84.5346833521636
5423000,22593000,22594000,NO,25.0,0.0,0.0,NO,15899.0,missing,missing,missing,3.0,0.0,0.0004972090630802748,67.87618323101778
5424000,22596000,22595000,NO,25.0,0.0,0.0,NO,27418.0,missing,missing,missing,4.0,6.0,0.0001929851356602646,59.421084795738096
5425000,22595000,22609000,NO,25.0,0.0,0.0,NO,32803.0,missing,missing,missing,6.0,4.0,0.00018297499387882416,58.945228069083754
5426000,22609000,22610000,NO,25.0,0.0,44.0,NO,32780.0,missing,missing,missing,4.0,4.0,0.00013213451740761256,56.036957317080294
5427000,22610000,22654000,NO,25.0,13.0,0.0,NO,7459.0,missing,missing,missing,4.0,3.0,0.000412642126272217,66.21062174213786
5431000,22656000,22635000,NO,25.0,0.0,54.0,NO,7656.0,missing,missing,missing,0.0,4.0,0.0004361741968260483,66.7061093953958
5432000,22635000,22676000,NO,25.0,0.0,0.0,NO,7847.0,missing,missing,missing,4.0,3.0,0.0007252128173784053,71.24835589335335
5433000,22676000,22677000,NO,25.0,0.0,0.0,NO,17484.0,missing,missing,missing,3.0,6.0,0.0005191408680950926,68.26181575445996
5434000,22677000,33597000,NO,25.0,0.0,0.0,NO,23575.0,missing,missing,missing,6.0,2.0,0.00018364157580466335,58.97771562494307
5435000,33597000,33598000,NO,25.0,0.0,0.0,NO,23575.0,missing,missing,missing,2.0,1.0,0.00017723943694668894,58.660699217955255
